,-10.0,-9.8,-9.6,-9.4,-9.2,-9.0,-8.8,-8.6,-8.4,-8.2,-8.0,-7.8,-7.6,-7.4,-7.2,-7.0,-6.8,-6.6,-6.4,-6.2,-6.0,-5.8,-5.6,-5.4,-5.2,-5.0,-4.8,-4.6,-4.4,-4.2,-4.0,-3.8,-3.6,-3.4,-3.2,-3.0,-2.8,-2.6,-2.4,-2.2,-2.0,-1.8,-1.6,-1.4,-1.2,-1.0,-0.8,-0.6,-0.4,-0.2,0.0,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0
-6.2,0.1818,0.18181,0.18182,0.18184,0.18186,0.18188,0.18191,0.18195,0.18199,0.18205,0.18211,0.18219,0.18229,0.18241,0.18256,0.18274,0.18296,0.18323,0.18356,0.18397,0.18446,0.18506,0.1858,0.1867,0.18781,0.18916,0.19082,0.19285,0.19534,0.19841,0.20217,0.20681,0.21251,0.21954,0.22821,0.23889,0.25206,0.26822,0.28797,0.31189,0.34045,0.37381,0.41163,0.45272,0.49503,0.5357,0.57159,0.59986,0.61849,0.62641,0.62346,0.61023,0.588,0.55864,0.52445,0.48793,0.45138,0.41662,0.38487,0.35677,0.33248,0.31183,0.2945,0.28009,0.26817,0.25835,0.25028,0.24366,0.23824,0.2338,0.23017,0.2272,0.22477,0.22278,0.22115,0.21982,0.21873,0.21783,0.2171,0.2165,0.21602,0.21561,0.21529,0.21502,0.2148,0.21462,0.21447,0.21435,0.21425,0.21417,0.21411,0.21405,0.21401,0.21397,0.21394,0.21392,0.2139,0.21388,0.21387,0.21386,0.21385
-6.0,0.18231,0.18232,0.18234,0.18235,0.18237,0.1824,0.18243,0.18246,0.18251,0.18256,0.18263,0.18271,0.18281,0.18293,0.18308,0.18326,0.18348,0.18375,0.18408,0.18449,0.18498,0.18558,0.18632,0.18723,0.18834,0.18969,0.19135,0.19339,0.19589,0.19896,0.20273,0.20737,0.21309,0.22013,0.22882,0.23952,0.25271,0.2689,0.28868,0.31264,0.34122,0.37462,0.41246,0.45357,0.49588,0.53654,0.57241,0.60066,0.61927,0.62718,0.62422,0.611,0.58877,0.55941,0.52523,0.4887,0.45213,0.41735,0.38558,0.35746,0.33314,0.31247,0.29512,0.28068,0.26874,0.25891,0.25083,0.2442,0.23877,0.23433,0.23069,0.22771,0.22527,0.22328,0.22165,0.22031,0.21922,0.21833,0.2176,0.217,0.21651,0.21611,0.21578,0.21551,0.21529,0.21511,0.21496,0.21484,0.21474,0.21466,0.21459,0.21454,0.21449,0.21446,0.21443,0.2144,0.21438,0.21437,0.21435,0.21434,0.21433
-5.8,0.18294,0.18295,0.18297,0.18298,0.183,0.18303,0.18306,0.18309,0.18314,0.18319,0.18326,0.18334,0.18344,0.18356,0.18371,0.18389,0.18412,0.18439,0.18472,0.18512,0.18562,0.18622,0.18697,0.18787,0.18898,0.19034,0.19201,0.19405,0.19656,0.19963,0.20342,0.20807,0.2138,0.22086,0.22956,0.2403,0.25351,0.26973,0.28955,0.31354,0.34217,0.3756,0.41347,0.45461,0.49692,0.53757,0.57342,0.60164,0.62023,0.62812,0.62515,0.61193,0.58971,0.56036,0.52618,0.48964,0.45306,0.41825,0.38646,0.3583,0.33395,0.31325,0.29587,0.28141,0.26945,0.25959,0.2515,0.24486,0.23942,0.23496,0.23132,0.22833,0.22589,0.2239,0.22226,0.22092,0.21983,0.21893,0.2182,0.2176,0.21711,0.21671,0.21638,0.21611,0.21589,0.21571,0.21556,0.21544,0.21534,0.21526,0.21519,0.21514,0.21509,0.21505,0.21502,0.215,0.21498,0.21496,0.21495,0.21494,0.21493
-5.6,0.18372,0.18373,0.18374,0.18376,0.18378,0.1838,0.18383,0.18387,0.18391,0.18397,0.18403,0.18412,0.18422,0.18434,0.18449,0.18467,0.18489,0.18516,0.1855,0.1859,0.1864,0.18701,0.18775,0.18866,0.18977,0.19114,0.19281,0.19486,0.19737,0.20046,0.20425,0.20892,0.21467,0.22175,0.23048,0.24124,0.25448,0.27075,0.29061,0.31465,0.34333,0.37681,0.41471,0.45587,0.49819,0.53882,0.57464,0.60283,0.62139,0.62926,0.62629,0.61307,0.59086,0.56151,0.52733,0.49079,0.45419,0.41935,0.38752,0.35932,0.33493,0.3142,0.29679,0.2823,0.27031,0.26043,0.25232,0.24566,0.24021,0.23574,0.23209,0.2291,0.22665,0.22465,0.22301,0.22167,0.22057,0.21967,0.21894,0.21833,0.21784,0.21744,0.21711,0.21684,0.21662,0.21644,0.21629,0.21617,0.21607,0.21599,0.21592,0.21586,0.21582,0.21578,0.21575,0.21573,0.21571,0.21569,0.21568,0.21567,0.21566
-5.4,0.18466,0.18467,0.18468,0.1847,0.18472,0.18475,0.18478,0.18481,0.18486,0.18491,0.18498,0.18506,0.18516,0.18529,0.18543,0.18562,0.18584,0.18611,0.18645,0.18686,0.18736,0.18797,0.18871,0.18962,0.19074,0.19211,0.19379,0.19585,0.19837,0.20147,0.20528,0.20996,0.21573,0.22284,0.23159,0.24239,0.25568,0.27199,0.29191,0.316,0.34474,0.37828,0.41623,0.45741,0.49974,0.54035,0.57614,0.60428,0.6228,0.63065,0.62766,0.61445,0.59225,0.56292,0.52874,0.49219,0.45556,0.42069,0.38882,0.36058,0.33614,0.31536,0.29791,0.28338,0.27136,0.26146,0.25332,0.24665,0.24118,0.2367,0.23303,0.23003,0.22758,0.22557,0.22392,0.22258,0.22148,0.22058,0.21984,0.21923,0.21874,0.21834,0.218,0.21773,0.21751,0.21733,0.21718,0.21706,0.21696,0.21688,0.21681,0.21676,0.21671,0.21668,0.21665,0.21662,0.2166,0.21658,0.21657,0.21656,0.21655
-5.2,0.18582,0.18583,0.18584,0.18586,0.18588,0.1859,0.18593,0.18597,0.18602,0.18607,0.18614,0.18622,0.18632,0.18645,0.1866,0.18678,0.187,0.18728,0.18761,0.18802,0.18853,0.18914,0.18989,0.19081,0.19193,0.1933,0.19499,0.19706,0.19959,0.20271,0.20653,0.21124,0.21703,0.22417,0.23296,0.2438,0.25714,0.27351,0.29349,0.31766,0.34646,0.38007,0.41807,0.45929,0.50162,0.54222,0.57795,0.60605,0.62452,0.63234,0.62934,0.61613,0.59395,0.56463,0.53046,0.4939,0.45724,0.42233,0.3904,0.36211,0.33761,0.31678,0.29928,0.28471,0.27265,0.26271,0.25455,0.24785,0.24236,0.23786,0.23419,0.23117,0.22871,0.22669,0.22504,0.22369,0.22259,0.22168,0.22094,0.22034,0.21984,0.21943,0.2191,0.21883,0.21861,0.21842,0.21827,0.21815,0.21805,0.21797,0.2179,0.21785,0.2178,0.21777,0.21774,0.21771,0.21769,0.21767,0.21766,0.21765,0.21764
-5.0,0.18724,0.18725,0.18726,0.18728,0.1873,0.18732,0.18735,0.18739,0.18744,0.18749,0.18756,0.18764,0.18774,0.18787,0.18802,0.1882,0.18843,0.1887,0.18904,0.18945,0.18996,0.19058,0.19133,0.19225,0.19338,0.19477,0.19646,0.19854,0.20109,0.20422,0.20807,0.2128,0.21862,0.22579,0.23463,0.24552,0.25892,0.27537,0.29543,0.31968,0.34857,0.38226,0.42033,0.46158,0.50392,0.54448,0.58017,0.6082,0.62661,0.63439,0.63138,0.61818,0.59602,0.56672,0.53255,0.49598,0.45929,0.42433,0.39234,0.36397,0.33941,0.31851,0.30095,0.28633,0.27422,0.26425,0.25605,0.24932,0.24381,0.23929,0.2356,0.23257,0.2301,0.22807,0.22641,0.22505,0.22394,0.22304,0.22229,0.22168,0.22118,0.22078,0.22044,0.22017,0.21994,0.21976,0.21961,0.21949,0.21939,0.21931,0.21924,0.21918,0.21914,0.2191,0.21907,0.21905,0.21903,0.21901,0.219,0.21898,0.21898
-4.8,0.18897,0.18898,0.189,0.18902,0.18904,0.18906,0.18909,0.18913,0.18917,0.18923,0.1893,0.18938,0.18948,0.18961,0.18976,0.18995,0.19018,0.19045,0.19079,0.19121,0.19172,0.19234,0.1931,0.19403,0.19516,0.19656,0.19826,0.20036,0.20292,0.20608,0.20995,0.21471,0.22057,0.22779,0.23668,0.24764,0.26111,0.27764,0.29779,0.32215,0.35115,0.38493,0.42308,0.46438,0.50671,0.54724,0.58286,0.61081,0.62916,0.63689,0.63386,0.62067,0.59853,0.56925,0.5351,0.49851,0.46179,0.42677,0.3947,0.36626,0.34161,0.32063,0.303,0.28831,0.27615,0.26612,0.25788,0.25112,0.24558,0.24104,0.23732,0.23428,0.23179,0.22975,0.22809,0.22672,0.22561,0.22469,0.22394,0.22333,0.22283,0.22242,0.22208,0.22181,0.22158,0.2214,0.22125,0.22113,0.22102,0.22094,0.22087,0.22082,0.22077,0.22074,0.22071,0.22068,0.22066,0.22064,0.22063,0.22062,0.22061
-4.6,0.19111,0.19112,0.19113,0.19115,0.19117,0.19119,0.19122,0.19126,0.19131,0.19137,0.19143,0.19152,0.19162,0.19175,0.1919,0.19209,0.19232,0.1926,0.19294,0.19336,0.19387,0.1945,0.19526,0.1962,0.19735,0.19875,0.20047,0.20258,0.20517,0.20835,0.21225,0.21705,0.22296,0.23023,0.23919,0.25022,0.26379,0.28042,0.30069,0.32517,0.3543,0.38819,0.42643,0.46778,0.51012,0.5506,0.58613,0.61398,0.63224,0.63991,0.63687,0.62369,0.60158,0.57233,0.53819,0.50159,0.46483,0.42974,0.39759,0.36904,0.34429,0.32322,0.3055,0.29073,0.2785,0.26842,0.26013,0.25333,0.24775,0.24318,0.23944,0.23638,0.23387,0.23182,0.23014,0.22877,0.22764,0.22672,0.22597,0.22535,0.22485,0.22443,0.2241,0.22382,0.22359,0.22341,0.22325,0.22313,0.22303,0.22295,0.22288,0.22282,0.22278,0.22274,0.22271,0.22268,0.22266,0.22264,0.22263,0.22262,0.22261
-4.4,0.19372,0.19373,0.19375,0.19377,0.19379,0.19381,0.19384,0.19388,0.19393,0.19399,0.19406,0.19414,0.19424,0.19437,0.19453,0.19472,0.19495,0.19523,0.19558,0.196,0.19652,0.19715,0.19792,0.19887,0.20003,0.20145,0.20319,0.20532,0.20793,0.21114,0.21508,0.21993,0.22589,0.23323,0.24227,0.2534,0.26707,0.28383,0.30424,0.32887,0.35814,0.39218,0.43052,0.47192,0.51426,0.55467,0.59009,0.61783,0.63598,0.64358,0.64051,0.62735,0.60528,0.57607,0.54195,0.50535,0.46853,0.43336,0.4011,0.37244,0.34758,0.32639,0.30856,0.2937,0.28139,0.27123,0.26288,0.25602,0.2504,0.2458,0.24203,0.23894,0.23642,0.23435,0.23266,0.23127,0.23014,0.22921,0.22845,0.22783,0.22732,0.2269,0.22656,0.22628,0.22605,0.22587,0.22571,0.22559,0.22548,0.2254,0.22533,0.22528,0.22523,0.22519,0.22516,0.22514,0.22511,0.2251,0.22508,0.22507,0.22506
-4.2,0.19694,0.19695,0.19697,0.19698,0.197,0.19703,0.19706,0.1971,0.19715,0.19721,0.19728,0.19736,0.19747,0.1976,0.19775,0.19795,0.19818,0.19847,0.19882,0.19925,0.19977,0.20041,0.20119,0.20215,0.20333,0.20476,0.20652,0.20868,0.21132,0.21457,0.21856,0.22346,0.22949,0.23691,0.24604,0.25728,0.27109,0.288,0.30858,0.33338,0.36284,0.39703,0.4355,0.47696,0.51928,0.55961,0.59489,0.62247,0.64049,0.64801,0.64492,0.63177,0.60975,0.5806,0.54652,0.5099,0.47303,0.43777,0.40539,0.37659,0.35158,0.33026,0.3123,0.29733,0.28491,0.27467,0.26625,0.25933,0.25366,0.24901,0.2452,0.24209,0.23954,0.23745,0.23574,0.23434,0.2332,0.23226,0.23149,0.23086,0.23035,0.22993,0.22958,0.2293,0.22907,0.22888,0.22873,0.2286,0.2285,0.22841,0.22834,0.22829,0.22824,0.2282,0.22817,0.22814,0.22812,0.22811,0.22809,0.22808,0.22807
-4.0,0.2009,0.20091,0.20092,0.20094,0.20096,0.20099,0.20102,0.20106,0.20111,0.20117,0.20124,0.20133,0.20143,0.20156,0.20172,0.20192,0.20216,0.20245,0.2028,0.20324,0.20377,0.20442,0.20521,0.20619,0.20738,0.20883,0.21062,0.21281,0.21549,0.21878,0.22283,0.2278,0.23391,0.24143,0.25068,0.26205,0.27602,0.29311,0.31389,0.3389,0.36857,0.40295,0.44155,0.48308,0.52537,0.56558,0.60069,0.62808,0.64594,0.65335,0.65023,0.63711,0.61516,0.58608,0.55205,0.51543,0.4785,0.44314,0.41061,0.38165,0.35647,0.33498,0.31688,0.30176,0.28923,0.27889,0.27037,0.26338,0.25765,0.25295,0.2491,0.24594,0.24336,0.24125,0.23952,0.23811,0.23695,0.236,0.23522,0.23459,0.23407,0.23364,0.23329,0.23301,0.23277,0.23258,0.23242,0.2323,0.23219,0.23211,0.23204,0.23198,0.23193,0.23189,0.23186,0.23183,0.23181,0.2318,0.23178,0.23177,0.23176
-3.8,0.20577,0.20578,0.2058,0.20581,0.20584,0.20586,0.20589,0.20593,0.20598,0.20604,0.20612,0.20621,0.20631,0.20645,0.20661,0.20681,0.20705,0.20735,0.20771,0.20815,0.20869,0.20935,0.21016,0.21115,0.21237,0.21385,0.21566,0.21789,0.22062,0.22397,0.22808,0.23313,0.23934,0.24698,0.25637,0.26791,0.28206,0.29937,0.32038,0.34565,0.37556,0.41016,0.44891,0.4905,0.53274,0.57279,0.60768,0.63483,0.65248,0.65977,0.65661,0.64353,0.62167,0.59269,0.55872,0.52212,0.48514,0.44966,0.41697,0.38782,0.36244,0.34076,0.32247,0.3072,0.29452,0.28405,0.27543,0.26835,0.26254,0.25777,0.25387,0.25068,0.24806,0.24592,0.24416,0.24273,0.24155,0.24059,0.2398,0.23916,0.23863,0.2382,0.23784,0.23755,0.23732,0.23712,0.23696,0.23683,0.23673,0.23664,0.23657,0.23651,0.23646,0.23642,0.23639,0.23637,0.23634,0.23633,0.23631,0.2363,0.23629
-3.6,0.21178,0.21179,0.2118,0.21182,0.21184,0.21187,0.2119,0.21195,0.212,0.21206,0.21213,0.21222,0.21233,0.21247,0.21263,0.21284,0.21308,0.21339,0.21376,0.21421,0.21476,0.21544,0.21626,0.21727,0.21851,0.22003,0.22188,0.22415,0.22694,0.23035,0.23454,0.23969,0.24602,0.2538,0.26335,0.27509,0.28947,0.30703,0.32833,0.35389,0.38408,0.41892,0.45783,0.49947,0.54162,0.58146,0.61606,0.64291,0.66032,0.66745,0.66424,0.65123,0.62948,0.60064,0.56677,0.5302,0.49317,0.45756,0.4247,0.39533,0.36972,0.34781,0.32931,0.31384,0.30099,0.29037,0.28163,0.27444,0.26854,0.2637,0.25973,0.25648,0.25382,0.25164,0.24986,0.2484,0.24721,0.24623,0.24543,0.24477,0.24423,0.24379,0.24343,0.24314,0.2429,0.2427,0.24254,0.24241,0.2423,0.24221,0.24214,0.24208,0.24203,0.24199,0.24196,0.24193,0.24191,0.24189,0.24188,0.24186,0.24185
-3.4,0.21919,0.2192,0.21922,0.21923,0.21926,0.21929,0.21932,0.21936,0.21941,0.21948,0.21955,0.21964,0.21976,0.2199,0.22007,0.22028,0.22053,0.22084,0.22122,0.22168,0.22225,0.22294,0.22379,0.22482,0.22609,0.22764,0.22954,0.23187,0.23472,0.23822,0.24251,0.24777,0.25424,0.26219,0.27194,0.28391,0.29856,0.31642,0.33804,0.36394,0.39445,0.42955,0.46863,0.51029,0.55229,0.59185,0.62608,0.65255,0.66964,0.67659,0.67334,0.6604,0.63882,0.61015,0.57643,0.53992,0.50287,0.46713,0.43407,0.40446,0.37859,0.35641,0.33766,0.32196,0.30891,0.29812,0.28922,0.2819,0.27589,0.27096,0.26692,0.26361,0.2609,0.25868,0.25686,0.25537,0.25415,0.25315,0.25234,0.25167,0.25112,0.25067,0.2503,0.25,0.24976,0.24956,0.24939,0.24926,0.24915,0.24906,0.24898,0.24892,0.24887,0.24883,0.2488,0.24877,0.24875,0.24873,0.24871,0.2487,0.24869
-3.2,0.22834,0.22835,0.22837,0.22839,0.22841,0.22844,0.22848,0.22852,0.22857,0.22864,0.22871,0.22881,0.22893,0.22907,0.22925,0.22946,0.22972,0.23004,0.23043,0.23091,0.23149,0.2322,0.23307,0.23414,0.23544,0.23704,0.23899,0.24139,0.24432,0.24791,0.25232,0.25772,0.26436,0.2725,0.28249,0.29473,0.3097,0.3279,0.3499,0.37618,0.40703,0.44241,0.48164,0.52327,0.56505,0.60422,0.63797,0.66396,0.68068,0.6874,0.6841,0.67126,0.64989,0.62147,0.58796,0.55158,0.51452,0.47867,0.44541,0.41553,0.38936,0.36689,0.34785,0.33188,0.3186,0.3076,0.29852,0.29105,0.28491,0.27988,0.27575,0.27236,0.26959,0.26732,0.26545,0.26393,0.26268,0.26166,0.26083,0.26014,0.25958,0.25912,0.25875,0.25844,0.25819,0.25798,0.25781,0.25767,0.25756,0.25747,0.25739,0.25733,0.25728,0.25724,0.2572,0.25717,0.25715,0.25713,0.25712,0.25711,0.25709
-3.0,0.23964,0.23966,0.23967,0.23969,0.23972,0.23975,0.23978,0.23983,0.23988,0.23995,0.24003,0.24013,0.24025,0.2404,0.24058,0.2408,0.24107,0.2414,0.2418,0.2423,0.2429,0.24364,0.24454,0.24564,0.24698,0.24863,0.25065,0.25312,0.25614,0.25985,0.26439,0.26996,0.2768,0.28517,0.29544,0.30799,0.32332,0.34192,0.36433,0.39102,0.42225,0.4579,0.49723,0.53875,0.5802,0.61885,0.65198,0.67737,0.69361,0.70006,0.69671,0.68403,0.66294,0.63485,0.60164,0.56545,0.52845,0.49252,0.45906,0.4289,0.40242,0.3796,0.36024,0.34398,0.33042,0.31918,0.3099,0.30225,0.29596,0.2908,0.28656,0.28309,0.28024,0.27791,0.276,0.27444,0.27316,0.27211,0.27125,0.27055,0.26997,0.2695,0.26911,0.2688,0.26854,0.26833,0.26815,0.26801,0.26789,0.2678,0.26772,0.26766,0.2676,0.26756,0.26753,0.2675,0.26747,0.26745,0.26744,0.26743,0.26742
-2.8,0.25359,0.2536,0.25362,0.25364,0.25366,0.2537,0.25373,0.25378,0.25384,0.25391,0.25399,0.25409,0.25422,0.25437,0.25456,0.25479,0.25507,0.25541,0.25583,0.25634,0.25697,0.25773,0.25867,0.25981,0.26121,0.26292,0.26501,0.26757,0.2707,0.27454,0.27925,0.28501,0.29206,0.30071,0.31128,0.3242,0.33992,0.35896,0.38183,0.40896,0.44056,0.47643,0.51579,0.55708,0.59803,0.63597,0.6683,0.69294,0.70861,0.71474,0.71134,0.69886,0.67814,0.65051,0.61772,0.58184,0.54499,0.50904,0.47541,0.44498,0.41816,0.39499,0.37527,0.35867,0.3448,0.33329,0.32377,0.31592,0.30946,0.30416,0.2998,0.29623,0.2933,0.29089,0.28893,0.28731,0.28599,0.28491,0.28403,0.2833,0.28271,0.28222,0.28182,0.2815,0.28123,0.28101,0.28083,0.28069,0.28057,0.28047,0.28039,0.28032,0.28027,0.28022,0.28019,0.28016,0.28013,0.28011,0.2801,0.28009,0.28007
-2.6,0.27075,0.27076,0.27078,0.2708,0.27083,0.27086,0.2709,0.27095,0.27101,0.27108,0.27117,0.27127,0.2714,0.27157,0.27176,0.272,0.27229,0.27265,0.27309,0.27362,0.27427,0.27507,0.27604,0.27723,0.27869,0.28047,0.28265,0.28531,0.28857,0.29256,0.29744,0.30342,0.31073,0.31967,0.3306,0.34391,0.36007,0.37957,0.40291,0.43047,0.46239,0.49841,0.53766,0.57853,0.61876,0.65576,0.68707,0.71079,0.72576,0.73152,0.72808,0.71586,0.69564,0.66861,0.6364,0.60099,0.56443,0.52856,0.49483,0.46417,0.43703,0.41349,0.39339,0.37643,0.36223,0.35042,0.34064,0.33256,0.32591,0.32043,0.31594,0.31225,0.30922,0.30674,0.30471,0.30304,0.30168,0.30056,0.29964,0.29889,0.29828,0.29778,0.29736,0.29703,0.29675,0.29652,0.29634,0.29619,0.29606,0.29596,0.29588,0.29581,0.29576,0.29571,0.29567,0.29564,0.29562,0.2956,0.29558,0.29557,0.29555
-2.4,0.29175,0.29177,0.29178,0.29181,0.29183,0.29187,0.29191,0.29196,0.29202,0.2921,0.29219,0.2923,0.29244,0.29261,0.29281,0.29306,0.29337,0.29374,0.2942,0.29476,0.29544,0.29627,0.29729,0.29853,0.30005,0.30191,0.30419,0.30696,0.31036,0.31452,0.3196,0.32581,0.3334,0.34267,0.35396,0.36768,0.3843,0.40427,0.42805,0.45598,0.48813,0.52415,0.56308,0.60327,0.64249,0.67826,0.70829,0.73088,0.74502,0.75034,0.74688,0.73502,0.71543,0.68919,0.65778,0.62306,0.58697,0.55135,0.51764,0.48683,0.45941,0.43553,0.41506,0.39773,0.38318,0.37105,0.36099,0.35266,0.3458,0.34015,0.3355,0.33168,0.32855,0.32598,0.32388,0.32215,0.32073,0.31958,0.31863,0.31785,0.31721,0.31669,0.31626,0.31591,0.31562,0.31539,0.3152,0.31504,0.31491,0.31481,0.31472,0.31465,0.31459,0.31454,0.31451,0.31447,0.31445,0.31443,0.31441,0.31439,0.31438
-2.2,0.31723,0.31724,0.31726,0.31728,0.31731,0.31735,0.31739,0.31745,0.31751,0.31759,0.31769,0.3178,0.31795,0.31812,0.31834,0.3186,0.31892,0.31931,0.31979,0.32037,0.32109,0.32196,0.32303,0.32433,0.32592,0.32786,0.33023,0.33314,0.33668,0.34101,0.3463,0.35276,0.36064,0.37023,0.3819,0.39603,0.41307,0.43346,0.45762,0.4858,0.51799,0.55376,0.59206,0.63123,0.66908,0.70327,0.73174,0.75298,0.76615,0.77098,0.76753,0.75613,0.73735,0.71212,0.68177,0.648,0.61265,0.57751,0.54402,0.51319,0.4856,0.46145,0.44065,0.42297,0.40808,0.39564,0.38529,0.37671,0.36963,0.36379,0.35898,0.35503,0.35179,0.34913,0.34694,0.34515,0.34368,0.34248,0.34149,0.34068,0.34002,0.33948,0.33904,0.33867,0.33838,0.33813,0.33793,0.33777,0.33763,0.33752,0.33744,0.33736,0.3373,0.33725,0.33721,0.33718,0.33715,0.33713,0.33711,0.3371,0.33708
-2.0,0.34767,0.34769,0.34771,0.34773,0.34776,0.3478,0.34785,0.3479,0.34797,0.34805,0.34815,0.34828,0.34843,0.34861,0.34883,0.34911,0.34944,0.34985,0.35035,0.35096,0.35171,0.35262,0.35374,0.35509,0.35676,0.35878,0.36126,0.36428,0.36797,0.37248,0.37797,0.38467,0.39282,0.40272,0.41472,0.42921,0.4466,0.46731,0.49167,0.51989,0.55186,0.58704,0.62432,0.66204,0.6981,0.73035,0.75695,0.77662,0.7887,0.793,0.78959,0.77876,0.76097,0.737,0.708,0.67551,0.64123,0.60687,0.57387,0.54326,0.51567,0.49138,0.47035,0.45239,0.43721,0.42448,0.41386,0.40505,0.39775,0.39173,0.38677,0.38269,0.37933,0.37657,0.37431,0.37245,0.37093,0.36968,0.36866,0.36782,0.36714,0.36657,0.36611,0.36573,0.36543,0.36517,0.36497,0.3648,0.36466,0.36454,0.36445,0.36437,0.36431,0.36426,0.36422,0.36418,0.36416,0.36413,0.36411,0.3641,0.36409
-1.8,0.38325,0.38327,0.38329,0.38332,0.38335,0.38339,0.38344,0.38349,0.38356,0.38365,0.38376,0.38388,0.38404,0.38423,0.38447,0.38475,0.3851,0.38553,0.38605,0.38668,0.38746,0.38841,0.38956,0.39098,0.3927,0.39481,0.39738,0.40051,0.40433,0.40899,0.41466,0.42156,0.42993,0.44008,0.45234,0.46707,0.48466,0.50549,0.52982,0.55776,0.58913,0.62329,0.65909,0.69489,0.72873,0.75867,0.78313,0.80105,0.81194,0.81568,0.81236,0.80221,0.78559,0.76312,0.73579,0.70493,0.6721,0.63889,0.60671,0.57662,0.5493,0.52507,0.50397,0.48586,0.47048,0.45754,0.44672,0.43771,0.43023,0.42405,0.41895,0.41475,0.41129,0.40845,0.40612,0.4042,0.40263,0.40134,0.40028,0.39942,0.39871,0.39813,0.39765,0.39726,0.39694,0.39668,0.39646,0.39629,0.39615,0.39603,0.39593,0.39585,0.39579,0.39573,0.39569,0.39566,0.39563,0.3956,0.39558,0.39557,0.39555
-1.6,0.42354,0.42356,0.42358,0.42361,0.42364,0.42368,0.42373,0.42379,0.42387,0.42395,0.42406,0.42419,0.42436,0.42455,0.4248,0.42509,0.42545,0.42589,0.42643,0.42708,0.42788,0.42886,0.43005,0.4315,0.43328,0.43544,0.43808,0.44129,0.44521,0.44998,0.45577,0.4628,0.47132,0.4816,0.49397,0.50878,0.52636,0.54702,0.57099,0.59828,0.6286,0.66126,0.69509,0.72852,0.75976,0.78711,0.80923,0.82529,0.83494,0.83812,0.83494,0.82556,0.81025,0.7895,0.7641,0.7352,0.70419,0.67253,0.64157,0.61236,0.58562,0.56173,0.54079,0.52272,0.50731,0.49428,0.48334,0.47421,0.46662,0.46033,0.45514,0.45085,0.44731,0.44441,0.44202,0.44006,0.43845,0.43712,0.43604,0.43515,0.43442,0.43383,0.43334,0.43294,0.43261,0.43234,0.43212,0.43194,0.43179,0.43167,0.43157,0.43149,0.43143,0.43137,0.43133,0.43129,0.43126,0.43124,0.43122,0.4312,0.43119
-1.4,0.46724,0.46726,0.46728,0.46731,0.46734,0.46738,0.46743,0.46749,0.46757,0.46766,0.46777,0.4679,0.46807,0.46827,0.46851,0.46881,0.46918,0.46963,0.47017,0.47084,0.47165,0.47264,0.47385,0.47533,0.47713,0.47932,0.482,0.48525,0.48921,0.49402,0.49985,0.50692,0.51545,0.52572,0.53802,0.55267,0.56996,0.59016,0.61339,0.6396,0.66844,0.69915,0.73061,0.76134,0.78973,0.81432,0.83403,0.84822,0.85664,0.8593,0.85629,0.84773,0.83381,0.8149,0.79163,0.76494,0.73606,0.7063,0.67693,0.64898,0.62317,0.59994,0.57944,0.56164,0.54638,0.53343,0.52252,0.51338,0.50577,0.49944,0.49421,0.48988,0.48631,0.48337,0.48096,0.47897,0.47734,0.476,0.4749,0.474,0.47326,0.47266,0.47216,0.47175,0.47142,0.47115,0.47092,0.47074,0.47059,0.47047,0.47037,0.47029,0.47022,0.47016,0.47012,0.47008,0.47005,0.47003,0.47001,0.46999,0.46998
-1.2,0.51207,0.51209,0.51211,0.51214,0.51217,0.51221,0.51226,0.51232,0.5124,0.51249,0.5126,0.51273,0.5129,0.5131,0.51334,0.51364,0.51401,0.51446,0.515,0.51567,0.51648,0.51748,0.51868,0.52016,0.52196,0.52415,0.52681,0.53005,0.53398,0.53876,0.54454,0.55152,0.55993,0.57002,0.58205,0.59631,0.61305,0.63246,0.65463,0.67941,0.70642,0.73489,0.76373,0.7916,0.81709,0.83897,0.85636,0.86877,0.87605,0.87824,0.87543,0.86769,0.85515,0.83808,0.81697,0.7926,0.76601,0.7384,0.7109,0.6845,0.65994,0.63766,0.61787,0.60059,0.5857,0.57301,0.56228,0.55326,0.54573,0.53946,0.53426,0.52995,0.5264,0.52347,0.52106,0.51908,0.51745,0.51611,0.51501,0.51411,0.51337,0.51276,0.51227,0.51186,0.51153,0.51125,0.51103,0.51085,0.5107,0.51057,0.51047,0.51039,0.51032,0.51027,0.51022,0.51019,0.51016,0.51013,0.51011,0.51009,0.51008
