A,34.04,34.23
AA,14.7,14.39
AAPL,241.46,241.79
ABC,29.26,29.47
ABI,32.37,32.86
ABK,11.25,12.41
ABT,52.35,52.73
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,34.63,35.47
ADI,29.05,29.11
ADM,28.09,28.26
ADP,43.93,44.26
ADSK,31.08,31.13
AEE,26.26,26.51
AEP,34.2,34.27
AES,11.31,11.28
AET,33.23,33.03
AFL,55.54,55.76
AGN,63.61,63.33
AIG,38.16,38.14
AIV,19.54,19.92
AIZ,34.71,34.63
AKAM,32.71,33.21
ALL,33.16,32.97
ALTR,24.87,24.91
AMAT,13.35,13.465
AMD,9.49,9.3
AMGN,60.31,60.9
AMP,46.2,46.16
AMT,42.07,42.62
AMZN,140.68,140.06
AN,18.52,18.36
ANF,47.6,49.98
AOC,42.93,43.36
APA,106.63,106.76
APC,73.62,73.3
APD,74.3,75.36
APOL,62.96,63.14
ASH,46.29,46.43
ATI,55.58,55.69
AVB,91.3,92.88
AVP,33.96,34.33
AVY,37.25,37.39
AW,10.66,10.77
AXP,43.69,43.88
AYE,23.0,23.25
AZO,175.33,175.29
BA,72.26,72.42
BAC,18.82,18.59
BAX,57.81,57.99
BBBY,46.12,45.51
BBT,33.81,33.85
BBY,44.74,44.89
BC,16.47,16.89
BCR,83.96,85.21
BDK,67.03,69.52
BDX,78.76,78.91
BEN,113.55,114.82
BF.B,59.26,59.86
BHI,49.13,48.84
BIG,38.87,39.22
BIIB,56.37,56.52
BJS,22.33,22.23
BK,31.87,31.95
BLL,53.95,54.37
BMC,39.62,39.65
BMS,29.34,29.88
BMY,26.2,26.25
BNI,88.4,89.1
BRCM,33.73,34.28
BRL,49.13,49.21
BSC,84.11,86.72
BSX,6.99,6.97
BTU,46.49,46.35
BUD,47.74,47.7
BXP,77.13,78.35
C,4.54,4.55
CA,22.9,22.94
CAG,25.16,25.23
CAH,35.98,36.45
CAM,45.18,45.23
CAT,64.9,65.27
CB,51.69,51.61
CBE,43.34,43.56
CBG,16.69,16.96
CBH,37.67,38.01
CBS,14.99,15.18
CC,4.76,4.87
CCE,28.0,28.26
CCL,38.86,38.98
CCU,31.35,32.14
CEG,37.02,37.38
CELG,62.05,61.89
CFC,6.85,6.96
CHK,24.52,24.56
CHRW,55.71,56.45
CI,36.55,36.63
CIEN,26.16,26.67
CINF,29.44,29.29
CIT,24.22,25.39
CL,84.55,84.27
CLX,63.62,63.52
CMA,41.01,41.56
CMCSA,18.45,18.5
CME,312.59,312.1
CMI,66.73,66.07
CMS,15.77,15.9
CNP,14.46,14.5
CNX,45.99,45.91
COF,44.09,43.86
COH,40.72,41.34
COL,63.27,63.51
COP,54.22,55.32
COST,61.07,61.21
COV,43.55,44.2
CPB,35.09,35.36
CPWR,8.58,8.65
CSC,53.83,54.51
CSCO,26.26,26.6
CSX,53.23,52.96
CTAS,27.76,27.74
CTL,35.69,36.02
CTSH,50.86,51.72
CTX,23.26,23.83
CTXS,47.19,48.25
CVG,14.93,14.97
CVH,24.45,24.33
CVS,36.35,37.23
