A,37.25,36.26
AA,13.73,13.43
AAPL,269.74,261.09
ABC,31.42,30.85
ABI,32.37,32.86
ABK,11.25,12.41
ABT,50.85,51.16
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,34.87,33.6
ADI,30.96,29.93
ADM,28.19,27.94
ADP,44.34,43.37
ADSK,34.64,33.99
AEE,26.04,25.96
AEP,34.47,34.3
AES,11.8,11.54
AET,31.04,29.55
AFL,52.05,50.96
AGN,62.13,63.69
AIG,40.45,38.9
AIV,22.1,22.41
AIZ,36.3,36.43
AKAM,39.54,38.83
ALL,33.15,32.67
ALTR,26.04,25.36
AMAT,14.3,13.78
AMD,9.72,9.07
AMGN,58.88,57.31
AMP,47.92,46.36
AMT,41.19,40.81
AMZN,141.4,137.1
AN,20.57,20.2
ANF,46.48,43.73
AOC,42.93,43.36
APA,102.78,101.76
APC,66.0,62.16
APD,78.22,76.78
APOL,57.95,57.41
ASH,46.29,46.43
ATI,53.9,53.47
AVB,106.12,104.04
AVP,31.41,32.33
AVY,40.49,39.03
AW,10.66,10.77
AXP,47.52,46.12
AYE,21.56,21.78
AZO,186.49,185.01
BA,73.8,72.43
BAC,18.28,17.83
BAX,48.63,47.22
BBBY,46.99,45.96
BBT,33.36,33.24
BBY,47.66,45.52
BC,16.47,16.89
BCR,87.95,86.53
BDK,67.03,69.52
BDX,76.74,76.37
BEN,117.64,115.64
BF.B,58.64,58.18
BHI,51.15,49.76
BIG,39.18,38.2
BIIB,53.32,53.29
BJS,25.51,26.76
BK,31.82,31.13
BLL,53.94,53.21
BMC,39.83,39.36
BMS,31.47,30.41
BMY,25.42,25.31
BNI,88.4,89.1
BRCM,35.86,34.5
BRL,49.13,49.21
BSC,84.11,86.72
BSX,6.98,6.88
BTU,48.3,46.72
BUD,47.74,47.7
BXP,83.01,78.86
C,4.55,4.37
CA,23.34,22.82
CAG,24.62,24.47
CAH,35.66,34.69
CAM,39.09,39.46
CAT,70.99,68.09
CB,53.29,52.87
CBE,43.34,43.56
CBG,17.54,17.32
CBH,37.67,38.01
CBS,16.49,16.21
CC,4.76,4.87
CCE,28.19,27.73
CCL,42.8,41.7
CCU,31.35,32.14
CEG,37.5,35.35
CELG,61.93,61.99
CFC,6.85,6.96
CHK,23.69,23.8
CHRW,61.08,60.32
CI,33.9,32.06
CIEN,26.16,26.67
CINF,28.79,28.44
CIT,24.22,25.39
CL,85.24,84.1
CLX,64.66,64.7
CMA,41.86,42.0
CMCSA,19.8,19.77
CME,333.54,329.27
CMI,75.75,72.23
CMS,16.37,16.26
CNP,14.44,14.36
CNX,45.44,44.68
COF,44.71,43.41
COH,43.2,41.75
COL,66.45,65.0
COP,59.29,59.19
COST,59.24,59.08
COV,43.55,44.2
CPB,35.65,35.86
CPWR,8.79,8.61
CSC,53.82,52.39
CSCO,27.64,26.93
CSX,57.47,56.05
CTAS,27.6,27.26
CTL,34.2,34.11
CTSH,52.3,51.11
CTX,23.26,23.83
CTXS,47.68,47.03
CVG,14.93,14.97
CVH,25.17,23.74
CVS,37.14,36.92
CVX,82.37,81.44
CZN,11.07,11.49
D,41.36,41.8
DD,40.55,39.84
DDR,38.97,40.58
DDS,16.07,16.26
DE,61.03,59.82
DELL,16.57,16.2
DF,15.78,15.7
DFS,15.95,15.46
DGX,57.17,57.16
DHI,15.07,14.69
DHR,85.35,84.28
DIS,37.19,36.84
DOV,53.0,52.22
DOW,31.99,30.83
DRI,46.12,44.75
DTE,48.2,48.17
DTV,36.68,36.24
DUK,16.56,16.78
DVN,67.59,67.33
DYN,8.1,8.08
EBAY,24.15,23.78
ECL,49.1,48.84
ED,45.27,45.2
EDS,18.75,19.05
EFX,33.54,33.6
EIX,33.79,34.37
EK,6.98,6.13
EL,66.0,65.92
EMC,19.62,19.01
EMN,68.61,66.92
EMR,53.17,52.23
EOG,111.54,112.12
EP,12.45,12.1
EQ,43.91,44.26
EQR,46.16,45.27
ERTS,19.81,19.37
ESRX,102.41,100.13
ESV,56.7,58.19
ETFC,1.73,1.69
ETN,78.96,77.16
ETR,80.69,81.29
EXC,43.39,43.59
EXPD,40.72,40.71
EXPE,24.98,23.61
F,13.64,13.02
FCX,78.46,75.53
FDO,40.05,39.56
FDX,92.42,90.01
FE,37.47,37.87
