A,25.0,22.76
AA,15.06,12.46
AAPL,93.5,88.74
ABC,33.155,30.86
ABI,30.36,29.8
ABK,11.25,12.41
ABT,55.35,50.25
ACAS,15.26,13.4
ACE,52.73,52.75
ACS,45.3,43.92
ADBE,31.23,27.99
ADI,22.67,22.12
ADM,17.33,15.29
ADP,38.0,34.8
ADSK,27.05,25.25
AEE,33.09,30.25
AEP,32.14,30.1
AES,9.11,8.63
AET,30.66,27.0
AFL,48.51,39.7
AGN,43.96,41.54
AIG,3.36,2.39
AIV,23.7,20.75
AIZ,44.09,39.28
AKAM,14.36,13.53
ALL,32.48,27.5
ALTR,17.04,16.05
AMAT,12.85,12.8
AMD,4.22,4.04
AMGN,51.79,50.26
AMP,26.35,20.6
AMT,33.81,30.81
AMZN,61.99,56.0
AN,10.01,8.55
ANF,30.61,27.69
AOC,42.34,39.6
APA,81.81,71.8
APC,36.64,30.41
APD,61.59,55.06
APOL,54.67,51.62
ASH,27.0,23.82
ATI,24.93,20.55
AVB,81.69,72.27
AVP,33.3,30.98
AVY,36.98,34.18
AW,9.56,8.6
AXP,27.95,24.0
AYE,30.11,28.38
AZO,107.2,98.79
BA,47.83,44.41
BAC,23.33,19.63
BAX,63.1,58.42
BBBY,27.56,26.54
BBT,33.5,28.25
BBY,29.65,26.31
BC,16.47,16.89
BCR,88.59,82.01
BDK,54.34,51.13
BDX,77.0,72.29
BEN,66.28,60.42
BF.B,67.03,62.97
BHI,42.48,37.4
BIG,23.71,22.17
BIIB,46.34,44.76
BJS,13.62,11.66
BK,25.59,23.18
BLL,33.04,30.75
BMC,25.15,24.86
BMS,24.09,22.72
BMY,19.37,17.98
BNI,83.42,79.95
BRCM,15.35,14.8
BRL,59.78,57.62
BSC,84.11,86.72
BSX,9.24,8.39
BTU,33.04,29.58
BUD,63.32,61.61
BXP,75.3,66.55
C,15.37,12.93
CA,17.09,16.55
CAG,19.11,18.36
CAH,43.2,40.1
CAM,29.42,26.07
CAT,48.59,44.8
CB,43.51,38.75
CBE,33.43,30.91
CBG,8.67,7.25
CBH,37.67,38.01
CBS,11.62,10.14
CC,4.76,4.87
CCE,13.44,12.13
CCL,30.51,27.92
CCU,31.35,32.14
CEG,25.98,23.52
CELG,58.74,56.55
CFC,6.85,6.96
CHK,23.57,17.71
CHRW,44.39,39.88
CI,27.75,24.8
CIEN,8.2,7.3
CINF,23.05,18.8
CIT,6.58,4.59
CL,68.08,63.53
CLX,59.7,56.69
CMA,27.01,22.72
CMCSA,16.83,16.31
CME,418.89,355.4
CMI,36.58,32.65
CMS,9.51,9.16
CNP,11.37,10.13
CNX,37.49,33.1
COF,37.4,33.41
COH,18.74,17.2
COL,41.0,37.65
COP,63.24,53.83
COST,57.35,54.4
COV,48.08,43.33
CPB,37.62,34.65
CPWR,7.89,7.57
CSC,33.11,30.68
CSCO,18.85,17.19
CSX,47.41,44.88
CTAS,24.01,22.19
CTL,34.89,32.1
CTSH,16.78,16.15
CTX,12.38,10.17
CTXS,20.89,20.12
CVG,12.21,11.76
CVH,27.46,24.34
CVS,31.9,30.38
CVX,73.75,64.0
CZN,11.07,11.49
D,37.33,35.05
DD,36.35,33.76
DDR,21.27,16.0
DDS,9.58,8.5
DE,39.25,39.0
DELL,13.76,13.43
DF,21.3,19.67
DFS,10.5,9.63
DGX,46.21,42.0
DHI,10.16,8.13
DHR,57.39,53.2
DIS,25.62,23.8
DOV,33.5,31.35
DOW,28.02,25.79
DRI,24.08,21.24
DTE,35.04,32.0
DTV,22.26,20.09
DUK,16.86,15.15
DVN,72.56,62.8
DYN,2.41,2.52
EBAY,17.09,15.96
ECL,42.52,38.84
ED,41.21,38.84
EDS,18.75,19.05
EFX,27.66,26.62
EIX,34.32,31.56
EK,13.41,12.7
EL,41.17,39.67
EMC,10.68,10.44
EMN,45.35,42.25
EMR,36.95,34.0
EOG,73.08,64.36
EP,9.51,8.11
EQ,35.62,33.07
EQR,37.1,33.38
ERTS,29.21,27.8
ESRX,57.8,53.42
ESV,42.36,37.89
ETFC,2.66,2.27
ETN,49.71,47.1
ETR,76.3,73.41
EXC,51.6,48.17
EXPD,29.54,26.8
EXPE,13.21,12.18
F,2.88,2.08
FCX,45.73,38.41
FDO,25.01,21.96
FDX,71.76,66.8
FE,52.84,50.62
FHN,9.09,7.57
FII,24.32,20.35
FIS,15.7,14.68
FISV,38.9,36.86
FITB,12.33,9.73
FLR,42.62,39.21
FNM,28.0,28.27
FO,48.0,44.33
FPL,42.33,39.1
FRE,25.53,26.18
FRX,24.82,22.18
GAS,43.46,39.2
GCI,15.01,13.37
GD,65.42,60.92
GE,21.4,19.01
GENZ,69.45,64.13
GGP,5.69,3.9
GILD,41.29,40.04
GIS,65.51,60.22
GLW,11.97,12.3
GM,7.14,4.76
GME,30.57,29.09
GNW,5.14,3.72
GOOG,343.97,328.98
GPC,36.03,32.38
GPS,15.03,13.89
GR,33.9,31.82
GS,117.75,101.35
GT,13.6,12.64
GWW,74.5,71.23
HAL,21.81,18.94
HAR,23.08,21.79
HAS,31.5,28.74
HBAN,8.5,6.79
HCBK,16.1,15.32
HD,21.31,19.93
HES,62.76,53.5
HIG,26.46,20.11
HNZ,47.15,43.15
HOG,29.48,27.85
HON,35.2,31.39
HOT,22.62,20.35
HPC,16.19,15.2
HPQ,40.83,38.5
HRB,18.26,16.86
HSP,32.58,30.02
HST,9.72,7.85
HSY,37.75,34.85
HUM,35.92,32.34
IACI,21.6,22.06
IBM,95.29,89.0
ICE,87.53,68.75
IFF,38.05,36.04
IGT,14.76,13.5
INTC,16.7,15.6
INTU,25.68,24.57
IP,21.83,19.6
IPG,6.06,5.62
IR,24.76,20.96
ITT,46.16,43.36
ITW,36.12,35.0
JAVA,5.74,5.21
JBL,7.84,6.86
JCI,25.49,22.21
JCP,27.6,23.42
JDSU,6.38,6.36
JEC,39.01,36.09
JNJ,62.64,57.58
JNPR,17.63,16.76
JNS,14.28,12.21
JNY,14.06,12.76
JPM,41.03,36.68
JWN,21.35,18.97
K,52.67,48.62
KBH,16.43,14.64
KEY,9.18,6.42
KFT,30.02,27.7
KG,7.69,8.0
KIM,28.19,25.43
KLAC,25.07,23.8
KMB,62.53,57.01
KO,47.57,43.3
KR,25.0,24.08
KSS,38.52,33.16
LEG,18.61,16.94
LEH,53.51,55.57
LEN,11.01,9.0
LH,60.74,56.25
LIZ,13.86,12.34
LLL,90.49,84.63
LLTC,25.81,25.17
LLY,37.58,33.22
LM,25.33,19.0
LMT,98.25,92.0
LNC,27.68,18.31
LOW,19.7,18.25
LSI,4.45,4.28
LTD,14.08,12.94
LTR,42.95,43.68
LUK,36.99,32.77
LUV,12.09,11.75
LXK,28.4,28.36
M,13.68,11.46
MAR,19.51,17.69
MAS,15.02,13.49
MAT,16.2,14.26
MBI,8.11,6.4
MCD,55.0,52.08
MCHP,25.28,24.65
MCK,44.46,40.71
MCO,27.19,23.92
MDP,21.76,20.35
MDT,45.0,41.95
MER,18.3,13.32
MET,28.91,28.0
MHP,25.25,22.24
MHS,39.7,37.49
MI,17.51,13.82
MIL,57.97,57.5
MKC,36.53,34.45
MMC,29.02,27.13
MMM,57.5,53.5
MNST,14.64,13.17
MO,18.52,17.38
MOLX,18.26,16.75
MON,84.24,79.34
MOT,5.4,4.56
MRK,28.45,26.21
MRO,30.16,26.88
MS,17.98,12.45
MSFT,23.7,22.3
MTB,76.32,64.73
MTG,6.95,5.12
MTW,13.24,12.55
MU,3.97,3.88
MUR,52.73,50.0
MWV,20.35,18.88
MYL,8.49,7.59
NBL,40.96,35.92
NBR,18.47,16.17
NCC,2.77,2.15
NE,31.9,28.36
NEM,36.89,34.0
NI,13.08,12.28
NKE,56.08,53.08
NOC,52.66,48.3
NOV,35.15,28.7
NOVL,4.7,4.41
NSC,55.01,52.16
NSM,14.2,13.89
NTAP,13.5,13.4
NTRS,58.25,50.92
NUE,33.64,29.75
NVDA,7.66,6.92
NVLS,15.81,15.21
NWL,14.92,12.83
NWS.A,10.05,9.01
NYT,13.19,12.17
NYX,29.56,23.66
ODP,3.83,2.82
OMC,32.01,31.0
OMX,23.64,23.22
ORCL,17.21,16.21
OXY,56.19,48.0
PAYX,28.3,27.46
PBG,24.85,23.39
PBI,27.11,25.48
PCAR,31.2,27.64
PCG,34.95,32.76
PCL,42.61,40.62
PCP,63.06,58.45
PDCO,27.14,25.03
PEG,27.52,26.5
PEP,63.76,59.52
PFE,17.3,15.67
PFG,22.21,15.79
PG,66.14,60.88
PGN,41.59,38.0
PGR,13.85,12.91
PH,41.61,38.15
PHM,12.15,10.8
PKI,22.75,21.41
PLD,27.15,23.87
PLL,29.76,29.33
PNC,68.01,59.85
PNW,32.92,30.5
POM,20.36,18.72
PPG,51.07,47.27
PPL,32.0,31.29
PRU,44.31,33.27
PSA,79.76,70.5
PTV,23.43,22.96
PX,64.61,61.26
Q,2.56,2.28
QCOM,41.9,39.68
QLGC,13.2,12.47
R,52.34,46.0
RAI,43.81,39.84
RDC,21.37,18.57
RF,10.37,7.6
RHI,19.37,18.47
RIG,83.45,77.67
RL,52.2,47.55
ROH,67.91,63.72
ROK,29.76,27.25
RRC,31.4,29.1
RRD,18.2,17.58
RSH,15.37,14.68
RTN,49.26,45.59
RX,15.67,14.4
S,4.64,3.76
SAF,47.64,47.95
SBUX,11.56,11.01
SCHW,19.99,18.25
SE,19.54,17.64
SEE,19.95,20.48
SGP,14.7,13.87
SHLD,74.58,67.31
SHW,53.26,52.38
SIAL,46.8,44.04
SII,44.45,40.85
SLB,67.82,60.55
SLE,11.46,10.52
SLM,7.89,6.4
SNA,44.17,40.17
SNDK,18.35,17.03
SO,35.72,33.52
SOV,4.8,3.26
SPG,76.07,67.36
SPLS,18.04,16.69
SRE,39.19,38.09
SSP,42.59,42.98
STI,42.79,34.75
STJ,36.15,34.59
STR,28.45,25.03
STT,45.55,41.0
STZ,17.01,16.19
SUN,27.11,24.76
SVU,21.07,18.37
SWK,36.48,34.19
SWY,24.03,22.28
SYK,55.65,51.84
SYMC,14.7,13.9
SYY,26.88,25.58
T,24.82,23.0
TAP,42.43,40.5
TDC,17.26,16.01
TE,13.96,13.0
TEG,46.53,42.62
TEL,22.3,20.99
TER,6.17,5.81
TEX,20.7,19.17
TGT,42.15,37.53
THC,4.34,4.02
TIE,8.72,7.44
TIF,27.62,24.67
TJX,26.68,25.15
TLAB,3.56,3.44
TMK,44.33,40.01
TMO,47.15,42.61
TROW,46.73,40.0
TRV,33.9,30.6
TSN,11.46,10.71
TSO,10.94,9.2
TSS,14.22,13.6
TT,44.4,45.05
TWX,10.87,10.09
TXN,19.65,18.52
TXT,20.15,18.29
TYC,28.88,26.85
UIS,1.88,1.79
UNH,20.13,17.8
UNM,20.0,14.77
UNP,60.71,56.88
UPS,57.96,53.0
USB,32.21,28.93
UST,61.82,60.97
UTX,50.74,46.33
VAR,48.53,44.47
VFC,62.99,57.76
VIA.B,20.73,20.08
VLO,23.07,19.06
VMC,62.38,56.27
VNO,77.47,68.0
VRSN,24.12,22.29
VZ,28.01,25.93
WAG,26.89,25.28
WAT,50.97,48.99
WB,5.21,3.6
WEN,24.09,24.71
WFC,33.06,27.25
WFMI,17.0,15.04
WFR,23.6,22.58
WFT,17.22,14.69
WHR,68.25,64.5
WIN,9.25,8.77
WLP,40.51,36.5
WM,30.06,30.06
WMB,18.0,15.6
WMI,29.18,27.33
WMT,54.67,51.39
WPI,24.81,23.04
WPO,465.0,406.7
WU,18.59,18.6
WWY,59.5,60.64
WY,51.77,47.95
WYE,34.08,31.96
WYN,10.11,8.63
X,55.02,46.39
XEL,18.96,17.61
XL,8.64,4.01
XLNX,19.66,19.23
XOM,77.6,68.0
XRX,8.3,8.03
XTO,39.29,32.21
YHOO,13.85,12.65
YUM,28.44,26.68
ZION,34.07,29.38
ZMH,58.46,52.9
HCP,30.51,27.91
PM,43.8,39.0
ISRG,195.98,172.85
SWN,25.79,23.48
COG,24.35,22.56
L,28.12,26.57
LO,64.42,60.36
MEE,25.27,21.88
AKS,14.7,11.53
SNI,33.07,28.7
DVA,50.66,47.99
FTR,9.49,8.72
MA,170.08,155.7
IVZ,16.35,13.0
CF,60.29,55.83
CRM,37.33,33.97
FAST,37.11,36.2
HRS,37.08,35.6
PXD,39.93,33.67
APH,32.33,30.06
FLS,65.58,61.02
DPS,22.66,23.79
CEPH,72.01,76.09
NDAQ,32.48,31.37
PBCT,17.55,17.17
SJM,44.85,45.18
WEC,43.15,42.84
WYNN,60.74,51.59
XRAY,30.4,31.53
MWW,12.19,11.62
LIFE,22.1,23.89
SRCL,55.58,56.15
DNB,73.45,71.56
EQT,31.7,30.71
MFE,33.6,33.18
RSG,23.49,23.42
NWSA,8.42,8.75
FLIR,30.34,31.76
IRM,24.62,24.79
OI,27.29,27.27
SCG,35.65,36.37
DNR,15.97,16.77
DO,88.91,90.0
DV,53.03,52.91
FTI,46.84,47.93
HCN,42.09,43.01
HRL,37.63,37.99
NU,23.83,24.31
ORLY,38.51,38.23
PCS,8.13,8.01
PWR,22.51,23.04
RHT,22.12,22.28
TWC,34.72,35.92
VIA,25.58,26.03
VTR,38.55,39.01
WDC,33.3,32.85
ARG,45.47,46.54
CFN,23.45,23.99
CLF,36.4,36.67
FMC,52.12,52.48
FSLR,122.99,120.76
MJN,42.55,43.0
PCLN,167.94,168.01
ROP,50.96,52.13
ROST,45.21,45.54
SAI,17.99,18.28
V,78.52,79.59
AON,39.45,38.6
NRG,21.74,21.59
URBN,30.94,30.91
BRK.B,79.99,81.91
DISCA,31.19,30.89
HP,40.41,40.58
OKE,44.56,45.25
CERN,81.44,83.93
ETFCD,14.4,14.99
KMX,20.01,20.99
NEE,52.95,52.81
QEP,29.99,29.27
