A,34.1,33.99
AA,14.61,14.87
AAPL,240.4,239.95
ABC,29.58,29.18
ABI,32.37,32.86
ABK,11.25,12.41
ABT,52.59,52.28
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,35.03,34.94
ADI,29.3,28.99
ADM,28.13,28.06
ADP,43.82,43.88
ADSK,30.56,31.09
AEE,26.42,26.27
AEP,33.99,33.96
AES,11.33,11.28
AET,34.27,33.67
AFL,55.01,55.4
AGN,63.22,63.55
AIG,39.92,37.59
AIV,19.4,19.52
AIZ,34.86,34.76
AKAM,32.6,32.6
ALL,32.71,33.1
ALTR,24.95,24.82
AMAT,13.5,13.34
AMD,9.63,9.42
AMGN,60.32,60.52
AMP,45.18,46.01
AMT,42.05,42.03
AMZN,135.0,140.96
AN,18.63,18.53
ANF,45.6,46.9
AOC,42.93,43.36
APA,104.78,106.29
APC,72.0,73.08
APD,73.75,74.1
APOL,64.43,63.0
ASH,46.29,46.43
ATI,54.38,55.35
AVB,90.53,91.19
AVP,33.55,33.83
AVY,37.08,37.22
AW,10.66,10.77
AXP,42.22,43.69
AYE,23.04,23.02
AZO,175.44,175.05
BA,71.89,72.28
BAC,18.59,18.65
BAX,57.95,57.7
BBBY,45.25,46.48
BBT,33.06,33.68
BBY,43.94,44.66
BC,16.47,16.89
BCR,84.21,84.08
BDK,67.03,69.52
BDX,78.56,78.63
BEN,112.91,113.54
BF.B,59.23,59.41
BHI,48.47,48.74
BIG,38.75,38.91
BIIB,57.06,56.43
BJS,22.16,22.16
BK,31.38,31.85
BLL,53.98,53.98
BMC,38.91,39.52
BMS,29.38,29.24
BMY,26.54,26.17
BNI,88.4,89.1
BRCM,33.98,33.7
BRL,49.13,49.21
BSC,84.11,86.72
BSX,7.09,6.98
BTU,46.74,46.12
BUD,47.74,47.7
BXP,76.86,76.95
C,4.35,4.47
CA,22.55,22.86
CAG,25.11,25.14
CAH,35.57,35.92
CAM,44.56,44.94
CAT,64.05,64.48
CB,51.29,51.67
CBE,43.34,43.56
CBG,16.09,16.64
CBH,37.67,38.01
CBS,14.35,15.0
CC,4.76,4.87
CCE,28.05,28.03
CCL,37.93,38.59
CCU,31.35,32.14
CEG,37.21,36.9
CELG,63.69,63.12
CFC,6.85,6.96
CHK,23.77,24.11
CHRW,55.18,55.6
CI,36.07,36.62
CIEN,26.16,26.67
