A,17.5,17.39
AA,9.37,10.08
AAPL,92.89,98.27
ABC,31.07,33.06
ABI,32.37,32.86
ABK,11.25,12.41
ABT,50.05,50.75
ACAS,3.01,3.09
ACE,52.73,52.75
ACS,36.79,39.21
ADBE,21.54,22.43
ADI,18.03,19.38
ADM,26.54,26.6
ADP,37.1,38.27
ADSK,17.36,18.4
AEE,32.11,32.75
AEP,29.5,29.83
AES,6.89,7.27
AET,20.6,21.01
AFL,41.33,41.44
AGN,35.0,34.44
AIG,1.7,1.8
AIV,10.01,11.52
AIZ,21.63,22.27
AKAM,13.87,14.54
ALL,25.22,27.16
ALTR,14.39,15.35
AMAT,9.81,10.45
AMD,2.11,2.28
AMGN,56.29,58.13
AMP,19.31,20.47
AMT,26.68,26.82
AMZN,47.79,51.25
AN,8.26,8.88
ANF,19.51,21.07
AOC,39.45,40.94
APA,69.9,71.54
APC,35.53,37.03
APD,48.53,48.59
APOL,71.89,73.98
ASH,46.29,46.43
ATI,22.0,24.05
AVB,56.39,63.04
AVP,22.02,23.12
AVY,29.18,31.1
AW,10.66,10.77
AXP,19.36,20.34
AYE,30.89,32.36
AZO,123.99,129.6
BA,39.56,39.2
BAC,14.11,14.93
BAX,49.8,50.16
BBBY,23.81,24.56
BBT,26.12,27.05
BBY,23.5,24.42
BC,16.47,16.89
BCR,80.27,81.03
BDK,40.55,42.57
BDX,63.23,63.99
BEN,57.53,59.31
BF.B,49.36,49.08
BHI,28.78,30.47
BIG,14.75,15.47
BIIB,44.0,47.0
BJS,10.39,11.06
BK,26.32,26.01
BLL,38.14,40.06
BMC,23.44,24.71
BMS,24.19,25.04
BMY,20.93,22.51
BNI,72.21,71.38
BRCM,16.3,17.79
BRL,64.49,65.3
BSC,84.11,86.72
BSX,7.04,7.17
BTU,22.61,23.92
BUD,47.74,47.7
BXP,48.76,56.0
C,7.07,7.7
CA,16.3,17.45
CAG,14.05,14.48
CAH,31.75,32.54
CAM,19.69,20.84
CAT,40.05,42.08
CB,46.68,49.07
CBE,26.25,27.75
CBG,3.43,4.08
CBH,37.67,38.01
CBS,7.48,8.2
CC,4.76,4.87
CCE,10.06,10.43
CCL,21.25,21.72
CCU,31.35,32.14
CEG,26.51,27.17
CELG,46.15,49.58
CFC,6.85,6.96
CHK,15.51,16.64
CHRW,47.68,49.16
CI,14.34,15.54
CIEN,5.85,6.13
CINF,28.08,30.2
CIT,3.75,4.33
CL,57.13,59.22
CLX,52.35,53.04
CMA,18.14,19.21
CMCSA,15.72,15.65
CME,207.39,210.28
CMI,23.53,24.87
CMS,9.48,9.9
CNP,12.25,12.72
