A,35.04,35.13
AA,34.13,33.88
AAPL,148.9,162.02
ABC,37.62,39.41
ABI,34.5,35.31
ABK,11.25,12.41
ABT,57.2,57.69
ACAS,21.02,21.85
ACE,47.41,48.09
ACS,49.31,50.86
ADBE,40.96,40.3
ADI,30.64,30.23
ADM,29.3,29.97
ADP,42.52,43.2
ADSK,33.03,33.81
AEE,40.75,40.55
AEP,39.86,40.03
AES,17.06,17.06
AET,34.7,36.16
AFL,59.1,60.56
AGN,51.42,52.03
AIG,26.08,28.14
AIV,37.1,39.61
AIZ,63.4,65.34
AKAM,32.87,32.71
ALL,43.52,45.61
ALTR,21.0,21.36
AMAT,17.56,17.39
AMD,4.5,4.41
AMGN,53.79,54.6
AMP,38.67,40.66
AMT,39.43,39.25
AMZN,67.21,67.97
AN,8.3,9.17
ANF,58.68,60.43
AOC,44.58,46.16
APA,114.17,114.42
APC,63.82,62.84
APD,97.89,98.68
APOL,58.99,60.34
ASH,39.9,40.82
ATI,55.0,54.62
AVB,92.57,95.76
AVP,35.82,36.34
AVY,42.83,44.13
AW,12.29,12.3
AXP,36.39,37.99
AYE,46.4,47.38
AZO,124.05,128.22
BA,68.58,69.26
BAC,27.85,32.35
BAX,68.13,68.85
BBBY,28.82,29.25
BBT,25.91,28.52
BBY,38.16,39.1
BC,16.47,16.89
BCR,89.28,92.09
BDK,55.9,58.96
BDX,83.52,85.47
BEN,87.73,97.37
BF.B,70.4,72.14
BHI,88.1,86.5
BIG,28.69,29.17
BIIB,68.75,71.28
BJS,33.3,31.69
BK,34.02,36.79
BLL,50.25,50.43
BMC,36.81,36.99
BMS,24.34,25.1
BMY,21.72,21.68
BNI,94.48,97.58
BRCM,26.6,27.64
BRL,64.42,64.81
BSC,84.11,86.72
BSX,13.51,12.28
BTU,68.2,65.03
BUD,67.31,67.25
BXP,96.39,99.88
C,19.0,20.89
CA,23.68,23.65
CAG,20.755,20.95
CAH,51.82,52.82
CAM,53.83,50.16
CAT,75.17,74.98
CB,46.94,48.46
CBE,43.21,43.93
CBG,18.81,20.08
CBH,37.67,38.01
CBS,16.64,17.3
CC,4.76,4.87
CCE,16.64,17.08
CCL,35.16,39.73
CCU,35.46,35.6
CEG,81.7,80.8
CELG,72.42,72.25
CFC,6.85,6.96
CHK,54.65,51.1
CHRW,57.28,58.75
CI,34.01,36.05
CIEN,22.25,22.89
CINF,25.37,26.93
CIT,7.75,9.0
CL,68.32,70.09
CLX,54.28,54.61
CMA,27.2,30.94
CMCSA,19.93,19.83
CME,328.99,366.27
CMI,68.6,70.05
CMS,13.67,13.74
CNP,15.61,15.65
CNX,86.21,81.34
COF,39.68,42.2
COH,27.2,28.27
COL,46.07,48.23
COP,85.54,84.31
COST,69.92,72.0
COV,49.46,50.84
CPB,35.02,35.3
CPWR,9.9,10.35
CSC,45.72,47.55
CSCO,21.61,21.9
CSX,61.63,62.59
CTAS,27.72,28.8
CTL,36.64,37.14
CTSH,27.62,27.79
CTX,13.67,14.96
CTXS,27.92,27.82
CVG,13.9,14.08
CVH,29.52,31.91
CVS,37.44,38.75
CVX,86.53,85.63
CZN,11.65,11.69
D,45.48,44.58
DD,44.33,45.21
DDR,32.62,34.03
DDS,9.83,10.87
DE,70.69,70.58
DELL,23.5,23.76
DF,19.79,20.41
DFS,14.41,14.62
DGX,53.99,54.0
DHI,11.05,11.89
DHR,81.3,82.31
DIS,30.49,30.41
DOV,49.43,50.59
DOW,33.93,34.51
DRI,30.09,31.86
DTE,42.2,42.01
DTV,27.48,26.48
DUK,17.41,17.36
DVN,102.22,98.6
DYN,7.48,7.45
EBAY,23.85,25.04
ECL,44.12,43.99
ED,38.75,39.17
EDS,24.71,24.7
EFX,35.0,34.69
EIX,49.79,49.79
EK,14.2,14.69
EL,43.13,43.69
EMC,12.19,12.46
EMN,68.12,67.57
EMR,50.48,50.56
EOG,107.91,106.43
EP,18.62,18.58
EQ,46.5,47.02
EQR,41.55,43.17
ERTS,47.97,48.13
ESRX,63.71,64.52
ESV,76.16,76.46
ETFC,3.51,4.05
ETN,71.58,73.24
ETR,112.01,112.41
EXC,84.55,84.58
EXPD,41.78,40.3
EXPE,18.91,18.3
F,5.31,5.84
FCX,103.5,100.53
FDO,22.81,23.55
FDX,77.1,80.48
FE,77.09,77.38
FHN,7.79,9.25
FII,31.33,35.56
FIS,19.64,20.4
FISV,47.17,48.63
FITB,13.24,14.95
FLR,88.62,87.08
FNM,13.46,13.41
FO,56.46,58.2
FPL,65.09,65.74
FRE,8.18,9.7
FRX,34.45,35.49
GAS,39.29,39.74
GCI,17.37,17.77
GD,82.0,83.45
GE,27.81,28.5
GENZ,79.9,79.3
GGP,28.9,29.85
GILD,49.52,51.1
GIS,63.38,64.91
GLW,20.33,20.1
GM,12.8,14.32
GME,42.44,43.44
GNW,16.12,17.43
GOOG,467.0,477.11
GPC,40.18,40.55
GPS,16.17,16.66
GR,42.48,44.11
GS,178.46,188.04
GT,18.2,20.02
GWW,88.65,91.88
HAL,48.5,46.3
HAR,40.765,41.99
HAS,37.27,38.73
HBAN,6.88,7.9
HCBK,17.99,19.03
HD,23.0,23.95
HES,101.74,97.78
HIG,58.86,62.55
HNZ,48.45,49.29
HOG,37.24,38.03
HON,49.59,52.32
HOT,36.98,38.91
HPC,20.25,19.96
HPQ,42.9,43.53
HRB,23.47,24.34
HSP,37.66,38.2
HST,12.75,13.34
HSY,34.43,34.95
HUM,38.75,40.6
IACI,17.58,18.19
IBM,127.5,130.0
ICE,92.57,97.21
IFF,40.36,41.12
IGT,22.26,23.29
INTC,21.77,22.09
INTU,28.08,27.79
IP,23.32,24.01
IPG,7.7,7.8
IR,35.83,36.1
ITT,62.64,63.65
ITW,46.85,47.71
JAVA,9.39,9.61
JBL,15.34,16.2
JCI,29.89,30.98
JCP,30.31,31.49
JDSU,10.78,11.16
JEC,86.26,83.58
JNJ,67.11,67.99
JNPR,23.35,22.36
JNS,25.13,26.94
JNY,14.72,15.4
JPM,38.14,40.86
JWN,28.45,29.24
K,51.35,52.3
KBH,17.54,19.39
KEY,10.44,11.99
KFT,28.75,29.24
KG,11.41,11.49
KIM,33.86,35.65
KLAC,38.55,38.28
KMB,54.87,55.7
KO,50.12,51.35
KR,28.22,28.84
KSS,41.45,42.91
LEG,18.54,19.0
LEH,17.64,20.2
LEN,11.82,12.98
LH,70.8,71.93
LIZ,12.43,13.28
LLL,92.26,93.19
LLTC,32.95,32.45
LLY,46.92,46.73
LM,31.51,36.72
LMT,100.83,103.88
LNC,43.87,47.25
LOW,19.6,20.64
LSI,6.41,6.62
LTD,15.94,16.9
LTR,42.95,43.68
LUK,43.62,44.39
LUV,14.92,15.69
LXK,31.17,33.67
M,17.35,18.55
MAR,26.32,27.81
MAS,15.63,16.79
MAT,20.24,21.04
MBI,5.02,5.55
MCD,59.73,60.12
MCHP,30.9,31.21
MCK,54.13,55.92
MCO,33.51,35.71
MDP,25.42,27.02
MDT,53.18,54.41
MER,29.73,34.18
MET,51.47,53.83
MHP,38.04,39.05
MHS,45.47,45.87
MI,14.03,15.28
MIL,71.27,72.69
MKC,38.49,39.26
MMC,26.53,28.95
MMM,68.1,70.3
MNST,18.54,18.54
MO,20.25,20.6
MOLX,23.84,24.83
MON,118.01,119.78
MOT,7.02,7.41
MRK,32.35,31.33
MRO,44.0,43.78
MS,35.84,38.67
MSFT,25.56,25.8
MTB,68.37,72.69
MTG,5.7,6.28
MTW,27.37,27.25
MU,5.4,5.13
MUR,81.96,79.59
MWV,23.71,24.18
MYL,12.72,13.21
NBL,81.4,79.52
NBR,43.83,41.91
NCC,4.36,4.37
NE,56.33,55.97
NEM,49.83,49.12
NI,17.2,17.59
NKE,57.21,58.67
NOC,65.01,66.71
NOV,82.24,79.5
NOVL,5.85,5.96
NSC,63.4,65.69
NSM,20.43,20.44
NTAP,23.15,23.55
NTRS,77.1,80.59
NUE,60.48,60.11
NVDA,11.55,11.38
NVLS,20.42,20.21
NWL,16.35,16.9
NWS.A,14.34,14.24
NYT,13.02,12.86
NYX,43.28,47.91
ODP,6.3,6.81
OMC,40.6,41.27
OMX,23.64,23.22
ORCL,21.17,21.59
OXY,78.02,77.0
PAYX,33.35,33.69
PBG,27.31,28.4
PBI,31.96,32.46
PCAR,45.9,44.6
PCG,37.955,38.38
PCL,44.86,46.84
PCP,100.96,102.58
PDCO,31.73,31.86
PEG,43.45,43.53
PEP,64.62,66.19
PFE,17.98,18.35
PFG,37.39,40.93
PG,63.65,64.1
PGN,41.13,41.35
