A,18.01,18.69
AA,9.48,10.48
AAPL,90.1,95.0
ABC,29.81,30.74
ABI,32.37,32.86
ABK,11.25,12.41
ABT,50.43,51.37
ACAS,3.96,3.9
ACE,52.73,52.75
ACS,39.21,39.52
ADBE,22.13,23.35
ADI,16.95,17.75
ADM,26.29,27.16
ADP,37.08,40.18
ADSK,15.72,16.89
AEE,33.48,34.5
AEP,30.12,30.63
AES,7.29,7.58
AET,20.64,21.9
AFL,42.85,44.67
AGN,33.95,36.83
AIG,1.73,1.95
AIV,10.84,11.87
AIZ,17.68,21.79
AKAM,11.16,12.02
ALL,23.37,24.02
ALTR,14.04,15.25
AMAT,8.54,9.73
AMD,1.85,2.13
AMGN,54.34,55.9
AMP,15.94,17.81
AMT,24.8,27.18
AMZN,40.79,43.96
AN,7.65,8.2
ANF,17.24,19.23
AOC,42.68,45.44
APA,73.17,78.33
APC,38.89,41.14
APD,45.91,46.5
APOL,70.79,76.85
ASH,46.29,46.43
ATI,19.62,23.33
AVB,58.97,61.61
AVP,19.44,21.18
AVY,28.21,29.96
AW,9.8,10.05
AXP,20.91,22.3
AYE,32.25,33.78
AZO,101.5,108.76
BA,39.35,41.28
BAC,14.32,15.43
BAX,52.65,53.27
BBBY,18.92,20.8
BBT,27.58,29.63
BBY,19.62,21.08
BC,16.47,16.89
BCR,79.46,83.1
BDK,40.46,43.13
BDX,61.57,63.59
BEN,56.7,60.02
BF.B,41.15,42.84
BHI,31.41,34.91
BIG,15.8,17.7
BIIB,40.39,42.0
BJS,10.29,11.77
BK,28.86,29.96
BLL,32.85,35.51
BMC,23.32,24.99
BMS,25.59,26.59
BMY,20.25,20.57
BNI,74.53,75.89
BRCM,15.06,16.01
BRL,64.9,64.83
BSC,84.11,86.72
BSX,5.79,6.06
BTU,21.55,24.2
BUD,47.74,47.7
BXP,51.25,54.94
C,6.17,7.05
CA,15.0,16.08
CAG,14.2,14.2
CAH,30.62,31.96
CAM,20.1,22.0
CAT,36.0,39.33
CB,45.85,49.67
CBE,20.36,22.85
CBG,4.33,5.05
CBH,37.67,38.01
CBS,5.78,6.55
CC,4.76,4.87
CCE,8.68,8.83
CCL,17.9,19.47
CCU,31.35,32.14
CEG,24.12,24.46
CELG,50.19,52.98
CFC,6.85,6.96
CHK,18.22,20.24
CHRW,48.92,51.32
CI,11.31,12.37
CIEN,6.73,7.38
CINF,26.82,28.25
CIT,2.69,3.03
CL,61.6,63.49
CLX,57.4,58.07
CMA,19.79,21.28
CMCSA,15.46,16.65
CME,193.13,211.76
CMI,21.51,24.56
CMS,9.57,9.96
CNP,11.53,12.47
CNX,27.35,30.11
COF,32.66,34.62
COH,16.74,17.9
COL,31.28,33.14
COP,50.48,54.66
COST,49.63,51.45
COV,36.62,37.01
CPB,30.48,31.88
CPWR,5.81,6.37
CSC,26.44,27.01
CSCO,15.21,16.39
CSX,35.95,37.49
CTAS,22.01,23.46
CTL,26.29,27.33
CTSH,17.35,18.81
CTX,7.53,9.29
CTXS,25.35,27.05
CVG,4.62,4.71
CVH,11.48,11.98
CVS,27.25,27.91
CVX,75.86,79.93
CZN,11.07,11.49
D,36.0,36.35
DD,23.77,24.63
DDR,4.6,4.65
DDS,16.07,16.26
DE,30.09,35.76
DELL,10.28,11.05
DF,12.98,13.74
DFS,9.35,10.21
DGX,43.02,44.78
DHI,6.68,7.52
DHR,54.59,53.97
DIS,21.3,22.5
DOV,26.92,29.17
DOW,17.9,18.92
DRI,16.26,18.13
DTE,35.39,36.36
DTV,21.15,22.4
DUK,15.15,15.14
DVN,72.16,74.89
DYN,2.01,2.29
EBAY,12.69,13.48
ECL,35.34,37.62
ED,39.14,39.68
EDS,18.75,19.05
EFX,22.72,24.15
EIX,32.17,32.66
EK,7.35,7.71
EL,26.44,27.63
EMC,9.67,10.5
EMN,30.57,33.03
EMR,33.43,34.75
EOG,81.28,88.47
EP,6.72,7.35
EQ,30.6,32.81
EQR,29.06,31.41
ERTS,18.65,20.01
ESRX,54.42,57.14
ESV,29.4,33.19
ETFC,1.31,1.35
ETN,44.21,45.54
ETR,82.59,83.9
