A,34.39,33.86
AA,12.66,12.36
AAPL,255.21,253.82
ABC,31.49,31.31
ABI,32.37,32.86
ABK,11.25,12.41
ABT,48.44,48.5
ACAS,36.0,36.58
ACE,52.73,52.75
ACS,51.37,52.22
ADBE,34.21,33.72
ADI,28.41,27.78
ADM,27.0,26.77
ADP,42.25,41.8
ADSK,32.03,30.77
AEE,25.15,25.09
AEP,32.66,33.0
AES,10.9,10.66
AET,30.03,29.78
AFL,47.86,45.9
AGN,62.28,61.06
AIG,39.97,39.72
AIV,22.0,21.38
AIZ,36.68,35.87
AKAM,39.15,38.9
ALL,32.25,31.87
ALTR,23.79,23.37
AMAT,13.12,12.95
AMD,9.3,8.8
AMGN,55.71,54.69
AMP,44.75,43.39
AMT,41.51,41.18
AMZN,130.2,128.533
AN,19.84,19.46
ANF,40.36,40.22
AOC,42.93,43.36
APA,95.81,94.28
APC,58.59,57.32
APD,70.76,69.57
APOL,54.63,52.78
ASH,46.29,46.43
ATI,54.71,53.7
AVB,102.29,100.4
AVP,28.28,27.51
AVY,36.56,35.85
AW,10.66,10.77
AXP,42.03,40.64
AYE,21.48,21.54
AZO,180.9,180.31
BA,71.08,69.82
BAC,16.71,16.34
BAX,44.09,43.53
BBBY,45.19,44.46
BBT,34.88,34.05
BBY,43.03,43.07
BC,16.47,16.89
BCR,83.5,82.7
BDK,67.03,69.52
BDX,74.3,73.26
BEN,108.2,106.09
BF.B,58.36,57.25
BHI,46.49,45.37
BIG,36.06,36.09
BIIB,51.14,50.13
BJS,25.51,26.76
BK,29.91,29.7
BLL,51.25,50.91
BMC,38.15,37.78
BMS,28.49,28.39
BMY,24.0,23.56
BNI,88.4,89.1
BRCM,32.58,32.29
BRL,49.13,49.21
BSC,84.11,86.72
BSX,6.82,6.83
BTU,42.31,41.81
BUD,47.74,47.7
BXP,79.79,78.2
C,4.03,3.98
CA,20.89,20.51
CAG,24.59,24.37
CAH,34.55,33.82
CAM,37.61,37.3
CAT,66.03,64.88
CB,51.48,51.35
CBE,43.34,43.56
CBG,16.39,15.98
CBH,37.67,38.01
CBS,14.75,14.67
CC,4.76,4.87
CCE,27.49,26.57
CCL,38.75,37.57
CCU,31.35,32.14
CEG,36.23,36.46
CELG,59.0,59.42
CFC,6.85,6.96
CHK,23.05,22.62
CHRW,59.94,59.61
CI,33.57,33.43
CIEN,26.16,26.67
CINF,27.57,27.4
