A,21.99,22.53
AA,11.69,11.45
AAPL,108.4,111.04
ABC,29.94,30.18
ABI,29.56,30.16
ABK,11.25,12.41
ABT,55.6,54.56
ACAS,13.7,13.6
ACE,52.73,52.75
ACS,39.27,40.79
ADBE,27.41,26.86
ADI,21.5,21.45
ADM,22.19,22.54
ADP,34.27,32.93
ADSK,22.64,21.96
AEE,31.28,32.6
AEP,33.4,33.2
AES,7.77,8.1
AET,27.07,25.94
AFL,41.68,43.16
AGN,36.64,39.29
AIG,1.71,1.63
AIV,12.93,13.05
AIZ,31.21,25.35
AKAM,14.58,13.8
ALL,25.24,24.72
ALTR,18.05,17.91
AMAT,12.4,12.08
AMD,3.2,3.56
AMGN,60.36,60.53
AMP,22.99,19.0
AMT,30.47,30.02
AMZN,58.76,56.71
AN,6.09,6.52
ANF,28.55,27.06
AOC,38.58,38.1
APA,77.71,78.95
APC,32.37,34.33
APD,54.53,55.78
APOL,66.4,69.64
ASH,21.27,21.98
ATI,25.9,25.48
AVB,68.63,67.2
AVP,24.7,22.57
AVY,34.83,34.58
AW,9.3,10.19
AXP,25.57,26.06
AYE,30.61,30.75
AZO,120.4,122.1
BA,52.28,50.7
BAC,23.31,22.78
BAX,59.77,59.73
BBBY,25.23,25.21
BBT,35.1,34.34
BBY,24.77,24.61
BC,16.47,16.89
BCR,86.67,85.8
BDK,49.54,49.68
BDX,67.5,68.24
BEN,64.2,64.68
BF.B,46.1,45.68
BHI,33.91,33.72
BIG,23.11,22.7
BIIB,39.76,40.3
BJS,14.14,13.47
BK,31.71,31.52
BLL,32.27,33.96
BMC,24.64,25.19
BMS,24.0,24.07
BMY,20.27,20.51
BNI,87.08,86.59
BRCM,17.34,17.73
BRL,61.18,62.73
BSC,84.11,86.72
BSX,8.34,8.71
BTU,34.28,33.55
BUD,60.98,62.0
BXP,66.57,66.67
C,13.47,13.11
CA,17.25,17.39
CAG,17.51,17.18
CAH,35.95,36.54
CAM,23.55,24.44
CAT,37.33,37.37
CB,51.54,48.73
CBE,28.7,29.84
CBG,6.35,6.51
CBH,37.67,38.01
CBS,8.9,9.43
CC,4.76,4.87
CCE,9.48,9.82
CCL,29.31,28.71
CCU,31.35,32.14
CEG,24.35,24.34
CELG,64.0,63.99
CFC,6.85,6.96
CHK,22.27,22.07
CHRW,49.83,50.84
CI,20.56,15.58
CIEN,8.66,9.16
CINF,24.81,24.56
CIT,4.12,4.1
CL,64.01,64.23
CLX,57.44,59.21
CMA,27.62,26.64
CMCSA,16.02,15.1
CME,273.0,275.67
CMI,33.17,31.68
CMS,10.58,10.54
CNP,11.5,11.7
CNX,30.45,31.89
COF,39.0,38.12
COH,19.25,19.52
COL,36.46,36.07
COP,51.25,51.84
COST,57.99,56.97
COV,42.26,43.68
CPB,38.2,37.94
CPWR,6.34,6.44
CSC,28.81,28.61
CSCO,18.29,17.79
CSX,45.29,45.05
CTAS,22.68,22.95
CTL,26.3,23.96
CTSH,18.63,19.05
CTX,11.65,11.5
CTXS,25.29,24.71
CVG,6.87,6.98
CVH,12.28,13.31
CVS,27.34,29.32
CVX,72.11,74.18
CZN,11.07,11.49
D,37.27,36.27
DD,32.37,32.04
DDR,12.11,11.74
DDS,5.0,4.63
DE,37.36,38.44
DELL,12.58,12.25
DF,20.69,20.97
DFS,11.41,11.28
DGX,43.88,43.92
DHI,6.1,6.48
DHR,58.57,58.36
DIS,24.92,25.33
DOV,30.14,31.42
DOW,26.34,25.96
DRI,20.52,20.7
DTE,36.08,36.57
DTV,21.16,21.84
DUK,16.95,16.83
DVN,74.57,76.81
DYN,3.07,3.09
EBAY,15.85,15.39
ECL,36.93,37.75
ED,43.02,43.73
EDS,18.75,19.05
EFX,25.15,25.41
EIX,34.46,35.48
EK,11.07,10.22
EL,35.36,34.92
EMC,11.3,11.46
EMN,40.0,40.09
EMR,33.55,32.53
EOG,73.96,76.97
EP,9.12,9.38
EQ,30.99,27.82
EQR,32.75,32.06
ERTS,29.13,27.73
ESRX,52.92,57.57
ESV,38.65,39.98
ETFC,1.8,1.78
ETN,46.01,46.45
ETR,81.99,81.33
EXC,53.75,54.61
EXPD,31.49,31.68
EXPE,12.0,10.15
F,2.27,2.28
FCX,29.82,30.02
FDO,28.32,27.03
FDX,59.38,61.01
FE,53.11,54.81
FHN,12.0,11.67
FII,25.5,24.15
FIS,14.86,14.82
FISV,31.23,32.13
FITB,11.31,10.16
FLR,38.88,40.23
FNM,28.0,28.27
FO,36.51,36.49
FPL,46.5,47.3
FRE,25.53,26.18
FRX,23.51,23.07
GAS,44.5,45.75
GCI,10.25,10.76
GD,59.95,60.71
GE,19.79,19.35
GENZ,71.52,70.2
GGP,3.32,3.59
GILD,46.41,46.71
GIS,68.14,67.58
GLW,10.77,10.09
GM,7.15,6.07
GME,30.46,29.43
GNW,4.99,4.19
GOOG,369.22,359.69
GPC,38.2,37.77
GPS,12.8,12.58
GR,37.0,36.95
GS,101.16,91.11
GT,8.74,8.48
GWW,76.4,76.8
HAL,19.92,19.97
HAR,20.0,17.51
HAS,29.28,28.26
HBAN,10.53,10.0
HCBK,17.9,18.38
HD,22.22,22.72
HES,54.56,57.34
HIG,17.75,9.62
HNZ,43.54,43.65
HOG,24.49,23.99
HON,30.51,30.13
HOT,21.11,21.87
HPC,16.65,16.69
HPQ,36.58,37.69
HRB,19.35,18.74
HSP,25.55,27.26
HST,9.07,9.57
HSY,36.21,36.75
HUM,31.69,29.68
IACI,21.6,22.06
IBM,91.01,90.69
ICE,69.52,87.0
IFF,34.7,31.61
IGT,12.91,12.01
INTC,15.49,16.17
INTU,25.08,24.79
IP,18.5,17.07
IPG,5.22,4.99
IR,17.72,18.21
ITT,43.07,42.75
ITW,33.05,33.14
JAVA,4.96,5.29
JBL,8.94,8.69
JCI,17.25,17.14
JCP,21.91,21.49
JDSU,5.83,5.49
JEC,35.78,37.17
JNJ,62.35,60.57
JNPR,18.98,18.83
JNS,11.0,11.45
JNY,10.34,10.23
JPM,36.89,37.62
JWN,15.6,15.99
K,51.22,49.99
KBH,14.93,15.65
KEY,12.73,12.3
KFT,29.26,28.95
KG,8.06,8.43
KIM,21.53,21.05
KLAC,21.58,21.34
KMB,61.46,60.94
KO,44.94,44.66
KR,26.99,27.47
KSS,32.12,33.86
LEG,16.43,16.93
LEH,53.51,55.57
LEN,7.29,7.0
LH,61.12,60.96
LIZ,7.47,7.66
LLL,76.78,78.03
LLTC,22.1,22.7
LLY,32.97,32.83
LM,18.61,20.76
LMT,80.71,82.18
LNC,21.46,17.71
LOW,20.11,20.08
LSI,3.64,3.8
LTD,12.31,11.66
LTR,42.95,43.68
LUK,26.92,26.27
LUV,11.06,11.24
LXK,26.52,25.83
M,11.56,11.66
MAR,20.0,20.29
MAS,10.35,10.14
MAT,14.72,13.91
MBI,8.84,9.12
MCD,58.96,57.87
MCHP,25.24,25.0
MCK,36.58,36.43
MCO,22.23,23.97
MDP,18.28,18.33
MDT,39.35,39.44
MER,18.35,17.78
MET,30.56,30.2
MHP,24.27,25.88
MHS,34.75,36.73
MI,19.5,18.02
MIL,51.0,51.38
MKC,32.52,32.44
MMC,27.38,27.68
MMM,64.49,62.55
MNST,12.85,12.87
MO,19.75,19.16
MOLX,14.02,13.86
MON,91.49,89.22
MOT,5.6,5.17
MRK,29.34,30.19
MRO,27.04,27.73
MS,15.74,16.09
MSFT,23.64,22.63
MTB,81.56,78.0
MTG,3.25,2.41
MTW,9.2,10.67
MU,4.05,4.43
MUR,51.79,49.61
MWV,12.1,12.87
MYL,8.49,8.17
NBL,47.8,48.89
NBR,14.13,14.97
NCC,2.4,2.4
NE,30.38,32.51
NEM,27.72,28.04
NI,13.03,13.16
NKE,54.51,55.81
NOC,46.13,46.5
NOV,28.15,30.83
NOVL,4.36,4.59
NSC,59.86,58.84
NSM,12.54,12.77
NTAP,14.04,13.7
NTRS,56.59,55.55
NUE,38.36,38.9
NVDA,8.74,8.63
NVLS,14.89,14.87
NWL,14.0,13.2
NWS.A,9.08,10.25
NYT,9.94,9.93
NYX,27.38,28.1
ODP,2.38,3.12
OMC,27.82,28.48
OMX,23.64,23.22
ORCL,18.12,18.32
OXY,52.11,54.73
PAYX,27.15,28.07
PBG,22.54,22.66
PBI,24.12,24.22
PCAR,27.68,27.96
PCG,36.65,38.53
PCL,36.02,35.6
PCP,63.68,65.36
PDCO,23.52,25.68
PEG,29.81,29.83
PEP,56.22,57.08
PFE,17.83,17.86
PFG,21.54,20.07
PG,62.33,63.08
PGN,39.73,40.88
PGR,13.46,13.38
PH,37.34,37.82
PHM,10.36,10.24
PKI,17.23,17.65
PLD,13.54,13.76
PLL,24.88,25.01
PNC,65.79,64.47
PNW,31.09,31.95
POM,20.67,21.25
PPG,49.09,49.2
PPL,31.3,32.28
PRU,36.25,28.87
PSA,78.25,79.29
PTV,24.39,23.55
PX,65.49,63.91
Q,2.5,2.74
QCOM,39.44,39.72
QLGC,11.95,11.68
R,39.59,37.59
RAI,48.48,49.28
RDC,17.87,18.66
RF,11.95,10.85
RHI,18.99,18.25
RIG,76.0,79.63
RL,43.4,44.29
ROH,70.25,70.09
ROK,27.09,26.91
RRC,39.0,40.13
RRD,16.01,16.46
RSH,12.5,12.13
RTN,48.88,49.3
RX,13.79,14.22
S,3.29,3.49
SAF,47.64,47.95
SBUX,11.77,12.62
SCHW,18.22,18.54
SE,17.79,19.29
SEE,16.4,16.36
SGP,14.94,14.07
SHLD,62.61,57.67
SHW,55.88,56.88
SIAL,40.2,42.0
SII,32.9,34.0
SLB,53.47,52.75
SLE,11.29,11.25
SLM,10.5,10.2
SNA,36.52,35.95
SNDK,8.18,8.14
SO,35.34,35.26
SOV,2.75,2.76
SPG,61.42,61.82
SPLS,17.68,18.42
SRE,41.15,41.8
SSP,42.59,42.98
STI,39.53,37.9
STJ,37.2,37.36
STR,30.27,33.19
STT,43.57,42.44
STZ,12.81,12.73
SUN,27.74,29.49
