A,36.37,36.75
AA,41.79,42.72
AAPL,180.33,185.64
ABC,40.9,40.45
ABI,32.99,32.74
ABK,2.06,1.87
ABT,54.5,54.23
ACAS,30.42,31.08
ACE,60.53,60.81
ACS,53.39,53.8
ADBE,42.17,41.74
ADI,34.26,33.96
ADM,37.29,37.12
ADP,42.5301,43.13
ADSK,40.32,39.9
AEE,43.6,44.3
AEP,42.67,42.54
AES,19.8,19.63
AET,45.95,45.14
AFL,65.34,66.14
AGN,57.31,56.93
AIG,33.12,34.28
AIV,36.42,36.78
AIZ,69.12,68.7
AKAM,36.41,36.33
ALL,49.75,50.19
ALTR,22.53,22.81
AMAT,18.66,18.97
AMD,7.58,7.43
AMGN,44.06,43.82
AMP,45.16,45.7
AMT,42.25,43.29
AMZN,78.2,79.62
AN,13.61,13.96
ANF,66.97,68.74
AOC,46.6,47.26
APA,141.0,137.2
APC,79.75,78.23
APD,102.02,101.91
APOL,46.3,47.86
ASH,54.5,53.53
ATI,67.29,64.89
AVB,95.89,98.14
AVP,36.81,37.62
AVY,48.08,48.42
AW,13.5,13.69
AXP,43.87,44.35
AYE,52.72,53.86
AZO,120.15,121.29
BA,73.46,73.67
BAC,29.35,29.62
BAX,60.38,60.5
BBBY,29.58,29.99
BBT,26.91,27.47
BBY,43.94,45.07
BC,13.12,13.34
BCR,88.18,88.72
BDK,60.33,61.34
BDX,82.4,83.2
BEN,98.31,102.1
BF.B,76.46,76.53
BHI,88.32,86.92
BIG,30.91,30.66
BIIB,60.97,60.44
BJS,31.78,31.2
BK,40.7,41.36
BLL,50.75,50.38
BMC,38.91,38.55
BMS,24.84,25.01
BMY,20.45,20.11
BNI,113.05,111.56
BRCM,26.96,26.53
BRL,41.8,42.08
BSC,84.11,86.72
BSX,13.26,13.1
BTU,81.34,78.77
BUD,57.25,57.15
BXP,94.12,95.02
C,19.5,20.26
CA,24.65,24.44
CAG,23.28,23.66
CAH,55.27,54.37
CAM,57.25,55.46
CAT,80.3,80.1
CB,52.67,53.54
CBE,45.16,45.2
CBG,20.4,21.06
CBH,37.67,38.01
CBS,20.88,21.08
CC,4.76,4.87
CCE,19.22,19.57
CCL,36.61,37.47
CCU,35.08,35.07
CEG,87.08,86.7
CELG,61.1,60.89
CFC,4.66,4.86
CHK,60.56,58.86
CHRW,60.98,61.58
CI,40.16,40.34
