A,17.67,17.24
AA,8.81,9.58
AAPL,97.14,99.72
ABC,31.37,30.85
ABI,32.37,32.86
ABK,11.25,12.41
ABT,53.7,52.92
ACAS,3.31,3.57
ACE,52.73,52.75
ACS,40.41,40.6
ADBE,21.85,22.6
ADI,17.07,16.71
ADM,26.59,26.81
ADP,37.68,38.61
ADSK,16.88,18.35
AEE,34.13,33.2
AEP,30.49,29.51
AES,6.59,7.06
AET,21.66,21.71
AFL,45.56,44.14
AGN,40.22,39.33
AIG,2.04,1.93
AIV,11.77,12.08
AIZ,22.98,23.82
AKAM,13.17,13.87
ALL,27.81,27.12
ALTR,14.06,14.04
AMAT,10.07,10.01
AMD,2.25,2.1
AMGN,58.0,58.17
AMP,22.04,20.57
AMT,30.0,29.11
AMZN,49.0,51.41
AN,9.85,10.16
ANF,19.64,20.44
AOC,44.33,44.31
APA,66.1,67.29
APC,35.66,34.01
APD,49.22,52.01
APOL,76.75,75.96
ASH,46.29,46.43
ATI,22.54,24.2
AVB,66.81,67.6
AVP,22.41,21.43
AVY,28.0,28.52
AW,10.66,10.77
AXP,22.57,24.44
AYE,33.25,32.02
AZO,123.9,116.5
BA,40.35,42.85
BAC,16.19,17.84
BAX,54.51,52.23
BBBY,24.83,24.35
BBT,29.83,30.34
BBY,24.0,24.28
BC,16.47,16.89
BCR,85.5,83.27
BDK,45.75,45.13
BDX,66.5,64.96
BEN,63.2,65.56
BF.B,49.44,50.94
BHI,28.75,29.35
BIG,15.99,15.45
BIIB,44.95,48.17
BJS,10.0,10.47
BK,31.63,30.75
BLL,36.0,37.72
BMC,24.76,25.1
BMS,26.66,25.93
BMY,21.64,21.99
BNI,75.88,76.55
BRCM,15.2,15.46
BRL,65.33,65.69
BSC,84.11,86.72
BSX,7.8,7.53
BTU,20.39,22.01
BUD,47.74,47.7
BXP,56.88,60.95
C,8.23,8.47
CA,16.13,16.42
CAG,14.41,14.1
CAH,32.06,31.4
CAM,18.91,18.67
CAT,40.83,42.42
CB,52.08,51.65
CBE,26.82,29.07
CBG,4.26,4.71
CBH,37.67,38.01
CBS,7.61,7.83
CC,4.76,4.87
CCE,10.4,10.01
CCL,21.52,21.93
CCU,31.35,32.14
CEG,27.34,28.15
CELG,54.97,52.68
CFC,6.85,6.96
CHK,15.01,14.08
CHRW,48.06,50.76
CI,14.5,14.7
CIEN,6.63,7.24
CINF,29.0,29.52
CIT,5.46,5.06
CL,64.0,61.38
CLX,57.5,54.45
CMA,22.04,23.03
CMCSA,16.32,16.55
CME,206.0,223.29
CMI,24.05,25.19
CMS,10.02,9.91
CNP,13.06,12.87
CNX,25.87,27.34
COF,34.0,34.33
COH,20.17,20.9
COL,33.77,34.88
COP,50.0,50.85
COST,55.55,55.19
COV,36.75,36.78
CPB,30.75,29.86
CPWR,5.93,6.39
CSC,29.43,30.23
CSCO,16.5,17.25
CSX,35.08,36.7
CTAS,25.63,25.69
CTL,26.67,26.22
CTSH,17.78,18.52
CTX,12.1,12.32
CTXS,25.1,25.23
CVG,6.07,6.35
CVH,12.11,11.85
CVS,28.48,28.46
CVX,76.03,78.09
CZN,11.07,11.49
D,35.87,35.53
DD,24.86,26.34
DDR,5.31,6.76
DDS,16.07,16.26
DE,33.48,37.01
DELL,11.04,12.0
DF,14.69,15.63
DFS,11.22,11.12
DGX,47.91,47.22
DHI,8.54,8.5
DHR,50.9,51.96
DIS,23.0,24.92
DOV,28.24,29.0
DOW,19.73,20.37
DRI,21.0,22.03
DTE,34.86,34.61
DTV,22.04,23.33
DUK,15.22,14.94
DVN,64.07,65.32
DYN,2.18,1.97
EBAY,14.07,14.26
ECL,37.9,37.71
ED,39.52,39.12
EDS,18.75,19.05
EFX,23.97,24.33
EIX,31.63,30.54
EK,7.56,7.4
EL,28.6,27.83
EMC,11.0,11.17
EMN,29.62,31.77
EMR,32.2,33.25
EOG,70.58,69.07
EP,6.62,6.5
EQ,32.2,31.64
EQR,34.65,34.6
ERTS,20.86,21.87
ESRX,59.36,60.46
ESV,26.71,28.87
ETFC,1.35,1.38
ETN,44.47,46.03
ETR,84.26,81.82
EXC,54.32,55.0
EXPD,33.53,34.77
EXPE,8.06,8.53
F,3.2,3.38
FCX,18.95,20.01
FDO,25.75,25.63
FDX,75.2,74.43
FE,55.89,55.84
FHN,10.94,10.63
FII,22.39,22.42
FIS,17.14,17.0
FISV,33.21,34.08
FITB,8.54,8.33
FLR,47.91,50.96
FNM,28.0,28.27
FO,40.08,40.72
FPL,47.43,45.82
FRE,25.53,26.18
FRX,24.26,23.78
GAS,37.28,36.53
GCI,9.25,9.16
GD,51.71,54.23
GE,18.42,18.88
GENZ,66.36,63.84
GGP,34.8,37.37
GILD,47.8,46.67
GIS,64.97,64.78
GLW,8.72,8.99
GM,5.06,4.93
GME,22.38,25.0
GNW,1.84,2.24
GOOG,290.23,302.11
GPC,39.19,39.96
GPS,14.41,14.19
GR,34.3,34.89
GS,73.87,77.15
GT,6.48,6.38
GWW,70.34,71.75
HAL,15.07,15.31
HAR,15.67,16.02
HAS,28.31,28.61
HBAN,8.17,8.02
HCBK,15.96,15.77
HD,24.97,24.25
HES,41.03,42.03
HIG,16.89,14.86
HNZ,37.28,36.88
HOG,17.32,17.44
HON,27.23,27.21
HOT,16.64,17.68
HPC,18.13,18.74
HPQ,34.4,35.23
HRB,20.68,20.35
HSP,28.1,28.67
HST,8.05,8.52
HSY,35.19,35.4
HUM,30.0,30.32
IACI,21.6,22.06
IBM,82.57,84.86
ICE,75.28,81.35
IFF,30.41,31.0
IGT,11.2,11.38
INTC,13.57,13.94
INTU,23.43,23.75
IP,11.28,12.23
IPG,4.255,4.0
IR,15.95,16.28
ITT,43.24,43.47
ITW,33.2,32.84
JAVA,3.55,3.83
JBL,6.52,6.57
JCI,17.88,19.53
JCP,20.87,21.82
JDSU,3.1,3.15
JEC,45.24,48.87
JNJ,59.07,58.77
JNPR,16.51,17.07
JNS,8.41,8.17
JNY,6.14,6.16
JPM,33.97,36.49
JWN,13.64,13.29
K,44.07,42.85
KBH,14.9,14.49
KEY,8.96,8.83
KFT,28.01,27.68
KG,9.79,10.0
KIM,16.48,18.75
KLAC,19.35,19.41
KMB,56.07,55.21
KO,46.49,45.98
KR,27.53,27.31
KSS,36.5,37.62
LEG,15.33,15.73
LEH,53.51,55.57
LEN,9.37,9.81
