A,18.26,18.48
AA,8.07,7.82
AAPL,93.32,93.55
ABC,37.72,37.92
ABI,32.37,32.86
ABK,11.25,12.41
ABT,57.15,55.91
ACAS,2.55,2.45
ACE,52.73,52.75
ACS,46.73,45.38
ADBE,19.66,19.88
ADI,20.82,21.04
ADM,27.0,25.54
ADP,38.95,37.96
ADSK,17.21,17.41
AEE,33.31,33.55
AEP,32.71,32.87
AES,8.19,8.3
AET,33.21,32.76
AFL,22.75,21.05
AGN,39.9,40.28
AIG,1.1,1.03
AIV,8.8,8.66
AIZ,27.45,26.15
AKAM,14.27,14.17
ALL,21.99,21.61
ALTR,15.95,15.89
AMAT,9.56,9.83
AMD,2.22,2.27
AMGN,56.8,56.77
AMP,20.99,20.78
AMT,30.75,30.24
AMZN,63.22,61.06
AN,9.78,9.86
ANF,18.67,18.16
AOC,38.56,37.41
APA,75.94,76.03
APC,38.51,39.29
APD,52.2,52.55
APOL,88.44,85.7
ASH,46.29,46.43
ATI,23.36,23.74
AVB,51.96,50.08
AVP,21.09,20.93
AVY,24.3,24.13
AW,10.66,10.77
AXP,16.19,16.36
AYE,32.94,33.78
AZO,138.99,137.0
BA,42.12,41.97
BAC,5.47,4.7
BAX,60.55,59.46
BBBY,23.8,23.13
BBT,18.42,18.73
BBY,28.24,28.01
BC,16.47,16.89
BCR,87.15,86.31
BDK,29.68,28.76
BDX,74.0,73.87
BEN,51.17,51.87
BF.B,47.65,46.73
BHI,33.59,34.38
BIG,13.95,13.57
BIIB,52.26,52.75
BJS,10.98,11.21
BK,27.39,27.49
BLL,39.2,39.8
BMC,25.92,25.89
BMS,22.8,22.51
BMY,23.11,22.73
BNI,68.32,68.25
BRCM,16.47,16.48
BRL,49.13,49.21
BSC,84.11,86.72
BSX,8.82,9.11
BTU,26.25,26.34
BUD,47.74,47.7
BXP,42.97,42.4
C,3.55,3.49
CA,18.39,18.09
CAG,17.85,17.52
CAH,37.5,37.61
CAM,21.09,21.66
CAT,30.44,30.6
CB,43.19,43.0
CBE,26.69,26.95
CBG,3.58,3.95
CBH,37.67,38.01
CBS,5.79,5.76
CC,4.76,4.87
CCE,11.85,11.86
CCL,19.07,18.48
CCU,31.35,32.14
CEG,26.03,26.45
CELG,53.18,53.51
CFC,6.85,6.96
CHK,16.74,17.09
CHRW,47.12,46.94
CI,18.36,18.02
CIEN,6.24,6.01
CINF,22.02,22.02
CIT,2.85,2.87
CL,66.08,64.06
CLX,53.0,52.7
CMA,17.04,16.79
CMCSA,13.62,14.16
CME,172.71,172.57
CMI,25.7,25.52
CMS,11.79,11.58
CNP,14.02,13.98
CNX,29.0,29.12
COF,15.49,14.53
COH,14.91,14.64
COL,38.99,37.64
COP,46.83,45.83
COST,42.67,42.98
COV,38.82,39.78
CPB,31.38,30.88
CPWR,6.75,6.69
CSC,38.61,38.0
CSCO,15.7,15.84
CSX,29.88,30.34
CTAS,22.57,22.28
CTL,27.73,27.25
CTSH,19.51,19.26
CTX,9.01,9.19
CTXS,22.07,22.2
CVG,7.68,7.72
CVH,16.07,15.57
CVS,27.44,27.48
CVX,72.29,71.6
CZN,11.07,11.49
D,36.76,36.56
DD,23.5,23.28
DDR,5.0,4.69
DDS,16.07,16.26
DE,36.5,37.5
DELL,9.83,9.79
DF,19.82,19.21
DFS,7.28,7.18
DGX,50.65,50.4
DHI,7.32,7.52
DHR,56.22,56.46
DIS,19.59,19.0
DOV,29.96,29.89
DOW,11.35,10.77
DRI,27.03,27.89
DTE,34.59,34.52
DTV,22.8,22.98
DUK,15.39,15.36
DVN,59.79,58.09
DYN,2.04,2.01
EBAY,12.92,12.6
ECL,34.05,34.18
ED,41.06,41.06
EDS,18.75,19.05
EFX,25.19,25.18
EIX,31.86,32.94
EK,4.5,4.19
EL,25.75,26.19
EMC,10.63,11.32
EMN,25.88,25.01
EMR,33.66,32.37
EOG,68.68,68.58
EP,8.2,8.52
EQ,36.53,36.01
EQR,24.0,23.42
ERTS,16.22,17.27
ESRX,58.24,56.63
ESV,27.39,27.49
ETFC,1.17,1.14
ETN,43.34,43.25
ETR,74.49,73.25
EXC,57.16,57.68
EXPD,28.82,29.04
EXPE,9.23,9.27
F,1.98,1.95
FCX,27.23,27.28
FDO,29.09,28.31
FDX,52.88,51.25
FE,51.62,50.97
FHN,9.55,9.55
FII,19.95,20.7
FIS,16.44,16.68
FISV,33.36,34.02
FITB,1.88,1.54
FLR,38.83,39.1
FNM,28.0,28.27
FO,32.34,31.1
FPL,52.53,52.95
FRE,25.53,26.18
FRX,25.63,25.36
GAS,35.13,34.93
GCI,4.97,4.75
GD,55.35,55.05
GE,11.56,11.26
GENZ,70.97,71.16
GGP,34.8,37.37
GILD,52.69,51.96
GIS,60.14,59.07
GLW,10.4,10.75
GM,2.91,2.72
GME,25.68,25.99
GNW,2.49,2.26
GOOG,341.0,343.0
GPC,32.78,32.75
GPS,11.52,10.65
GR,38.88,39.16
GS,83.7,87.97
GT,6.16,6.4
GWW,72.53,72.14
HAL,17.48,18.46
HAR,15.48,14.99
HAS,22.51,22.59
HBAN,2.0,1.44
HCBK,11.83,12.12
HD,21.63,21.73
HES,55.8,56.43
HIG,14.99,14.57
HNZ,38.23,37.48
HOG,13.43,12.7
HON,31.73,32.35
HOT,15.28,14.74
HPC,18.13,18.74
HPQ,36.05,36.03
HRB,21.5,21.26
HSP,25.65,25.84
HST,5.51,5.14
HSY,37.01,36.46
HUM,42.87,41.94
IACI,21.6,22.06
IBM,93.74,92.83
ICE,59.49,59.18
IFF,27.97,27.86
IGT,10.47,10.16
INTC,13.77,13.88
INTU,23.66,23.57
IP,8.31,7.9
IPG,3.22,3.31
IR,16.34,16.19
