A,15.1,14.88
AA,9.86,10.69
AAPL,87.42,86.29
ABC,34.45,35.39
ABI,32.37,32.86
ABK,11.25,12.41
ABT,52.5,53.16
ACAS,2.87,2.94
ACE,52.73,52.75
ACS,44.08,45.22
ADBE,20.6,21.05
ADI,18.16,18.84
ADM,28.92,28.72
ADP,38.33,39.13
ADSK,18.55,18.97
AEE,31.98,32.45
AEP,32.04,32.05
AES,7.9,8.11
AET,27.06,29.36
AFL,43.78,45.6
AGN,38.39,39.16
AIG,1.57,1.56
AIV,10.87,11.28
AIZ,27.28,28.9
AKAM,14.5,14.46
ALL,30.69,31.91
ALTR,15.93,16.75
AMAT,9.81,10.15
AMD,2.13,2.21
AMGN,57.4,57.59
AMP,19.81,21.91
AMT,27.66,28.25
AMZN,49.57,50.76
AN,8.7,9.45
ANF,21.73,22.21
AOC,45.25,45.94
APA,72.77,73.64
APC,37.75,37.95
APD,48.16,49.18
APOL,77.08,77.46
ASH,46.29,46.43
ATI,23.46,24.13
AVB,55.48,58.43
AVP,22.8,23.43
AVY,31.44,31.96
AW,10.66,10.77
AXP,17.82,18.0
AYE,32.31,32.7
AZO,132.02,137.25
BA,40.08,41.25
BAC,13.09,13.24
BAX,52.54,52.73
BBBY,24.63,25.34
BBT,25.94,26.6
BBY,26.47,27.75
BC,16.47,16.89
BCR,81.58,82.56
BDK,42.09,42.66
BDX,65.91,67.71
BEN,59.65,63.41
BF.B,50.27,50.65
BHI,31.18,31.95
BIG,13.67,14.16
BIIB,46.95,47.68
BJS,10.82,11.38
BK,26.2,27.48
BLL,40.55,40.92
BMC,26.48,27.21
BMS,23.8,23.7
BMY,22.67,22.87
BNI,73.19,74.53
BRCM,16.4,17.15
BRL,49.13,49.21
BSC,84.11,86.72
BSX,7.42,7.39
BTU,21.86,22.5
BUD,47.74,47.7
BXP,51.37,52.91
C,6.66,6.8
CA,17.8,18.28
CAG,16.14,16.34
CAH,33.27,34.18
CAM,20.02,20.44
CAT,42.57,43.66
CB,49.1,50.37
CBE,27.63,28.71
CBG,3.8,3.8
CBH,37.67,38.01
CBS,7.6,7.97
CC,4.76,4.87
CCE,11.65,11.97
CCL,23.26,24.17
CCU,31.35,32.14
CEG,25.22,25.68
CELG,53.01,54.62
CFC,6.85,6.96
CHK,15.35,15.65
CHRW,51.39,53.31
CI,15.53,16.49
CIEN,6.18,6.32
CINF,28.83,28.94
CIT,4.05,4.23
CL,67.98,68.02
CLX,54.05,55.15
CMA,18.71,19.39
CMCSA,15.52,16.46
CME,185.0,200.17
CMI,24.48,25.53
CMS,9.51,9.65
CNP,12.25,12.38
CNX,27.66,28.18
COF,29.77,30.86
COH,19.9,20.36
COL,36.65,38.05
COP,49.14,51.45
COST,51.04,51.13
COV,34.7,35.31
CPB,28.83,29.5
CPWR,6.63,6.73
CSC,33.68,33.9
CSCO,16.04,16.23
CSX,30.76,31.54
CTAS,22.06,22.87
CTL,26.7,26.86
